262144       .0223963333 .0000000935 .0003057776 .0001765407 -944.000000 -944.171557 0.171557 0.018170        .0221460000 .0000000067 .0000818535 .0000472581 -944.000000 -944.171557 0.171557 0.018170        .0235653334 .0000001600 .0004000000 .0002309401 -944.000000 -944.171557 0.171557 0.018170        .0251646667 .0000035707 .0018896295 .0010909781 -944.000000 -944.171557 0.171557 0.018170         
270336       .0225413334 .0000000494 .0002222611 .0001283225 -944.000000 -780.712873 163.287127 20.915132        .0231006666 .0000002775 .0005267826 .0003041380 -944.000000 -780.712873 163.287127 20.915132        .0235223333 .0000000260 .0001612451 .0000930949 -944.000000 -780.712873 163.287127 20.915132        .0238960000 .0000000071 .0000842614 .0000486483 -944.000000 -780.712873 163.287127 20.915132         
278528       .0225896666 .0000000297 .0001723368 .0000994986 -944.000000 -857.972970 86.027030 10.026776        .0225976667 .0000000429 .0002071231 .0001195825 -944.000000 -857.972970 86.027030 10.026776        .0236943333 .0000000087 .0000932737 .0000538515 -944.000000 -857.972970 86.027030 10.026776        .0249226667 .0000029265 .0017107016 .0009876740 -944.000000 -857.972970 86.027030 10.026776         
286720       .0228963333 .0000000912 .0003019933 .0001743559 -944.000000 -867.514077 76.485923 8.816678        .0241006667 .0000037936 .0019477166 .0011245147 -944.000000 -867.514077 76.485923 8.816678        .0245920000 .0000031707 .0017806459 .0010280563 -944.000000 -867.514077 76.485923 8.816678        .0249603334 .0000001123 .0003351119 .0001934769 -944.000000 -867.514077 76.485923 8.816678         
294912       .0242343334 .0000051376 .0022666274 .0013086379 -944.000000 -834.288409 109.711591 13.150319        .0227456667 .0000000390 .0001974841 .0001140174 -944.000000 -834.288409 109.711591 13.150319        .0242643334 .0000005704 .0007552483 .0004360428 -944.000000 -834.288409 109.711591 13.150319        .0255140000 .0000004653 .0006821290 .0003938273 -944.000000 -834.288409 109.711591 13.150319         
303104       .0241703334 .0000039435 .0019858247 .0011465164 -944.000000 -776.470274 167.529726 21.575807        .0230493333 .0000000581 .0002410394 .0001391641 -944.000000 -776.470274 167.529726 21.575807        .0240920000 .0000001206 .0003472751 .0002004993 -944.000000 -776.470274 167.529726 21.575807        .0256806667 .0000013815 .0011753722 .0006786014 -944.000000 -776.470274 167.529726 21.575807         
311296       .0236056666 .0000001128 .0003358571 .0001939071 -944.000000 -928.627052 15.372948 1.655449        .0242346667 .0000020574 .0014343639 .0008281303 -944.000000 -928.627052 15.372948 1.655449        .0240790000 .0000000607 .0002463736 .0001422438 -944.000000 -928.627052 15.372948 1.655449        .0247853334 .0000000503 .0002242766 .0001294861 -944.000000 -928.627052 15.372948 1.655449         
319488       .0238500000 .0000001173 .0003424908 .0001977371 -944.000000 -902.533524 41.466476 4.594453        .0233853334 .0000001026 .0003203123 .0001849323 -944.000000 -902.533524 41.466476 4.594453        .0242666666 .0000000920 .0003033150 .0001751189 -944.000000 -902.533524 41.466476 4.594453        .0261000000 .0000004208 .0006486909 .0003745218 -944.000000 -902.533524 41.466476 4.594453         
327680       .0242293333 .0000001175 .0003427827 .0001979056 -790.000000 -789.559139 0.440861 0.055836        .0239763333 .0000000552 .0002349468 .0001356465 -790.000000 -789.559139 0.440861 0.055836        .0244150000 .0000001113 .0003336165 .0001926135 -790.000000 -789.559139 0.440861 0.055836        .0259226667 .0000002392 .0004890807 .0002823708 -790.000000 -789.559139 0.440861 0.055836         
335872       .0252536666 .0000000943 .0003070830 .0001772944 -790.000000 -852.181366 62.181366 7.296729        .0270646667 .0000002996 .0005473572 .0003160168 -790.000000 -852.181366 62.181366 7.296729        .0245730000 .0000000359 .0001894729 .0001093922 -790.000000 -852.181366 62.181366 7.296729        .0272286666 .0000000777 .0002787471 .0001609347 -790.000000 -852.181366 62.181366 7.296729         
344064       .0257290000 .0000000847 .0002910326 .0001680277 -790.000000 -873.899221 83.899221 9.600560        .0276263334 .0000001286 .0003586084 .0002070426 -810.000000 -873.899221 63.899221 7.311967        .0248663333 .0000000720 .0002683281 .0001549193 -790.000000 -873.899221 83.899221 9.600560        .0273870000 .0000001140 .0003376388 .0001949358 -790.000000 -873.899221 83.899221 9.600560         
352256       .0258390000 .0000002691 .0005187484 .0002994995 -790.000000 -957.984951 167.984951 17.535239        .0280186667 .0000019503 .0013965314 .0008062877 -790.000000 -957.984951 167.984951 17.535239        .0249306667 .0000000180 .0001341640 .0000774596 -790.000000 -957.984951 167.984951 17.535239        .0278873334 .0000001227 .0003502855 .0002022374 -790.000000 -957.984951 167.984951 17.535239         
360448       .0273710000 .0000022065 .0014854292 .0008576129 -790.000000 -716.078275 73.921725 10.323135        .0285000000 .0000003392 .0005824087 .0003362538 -815.000000 -716.078275 98.921725 13.814373        .0251403334 .0000000394 .0001984943 .0001146007 -790.000000 -716.078275 73.921725 10.323135        .0282066666 .0000001093 .0003306055 .0001908751 -790.000000 -716.078275 73.921725 10.323135         
368640       .0269600000 .0000000418 .0002044504 .0001180394 -783.500000 -767.306331 16.193669 2.110457        .0284003333 .0000000280 .0001673320 .0000966091 -790.000000 -767.306331 22.693669 2.957576        .0257370000 .0000001348 .0003671511 .0002119747 -790.000000 -767.306331 22.693669 2.957576        .0282070000 .0000002879 .0005365631 .0003097848 -790.000000 -767.306331 22.693669 2.957576         
376832       .0270270000 .0000002128 .0004613025 .0002663331 -790.000000 -742.738715 47.261285 6.363110        .0284733333 .0000002204 .0004694677 .0002710473 -790.000000 -742.738715 47.261285 6.363110        .0261320000 .0000002153 .0004640043 .0002678930 -790.000000 -742.738715 47.261285 6.363110        .0289463334 .0000031981 .0017883232 .0010324888 -814.000000 -742.738715 71.261285 9.594395         
385024       .0277553334 .0000000287 .0001694107 .0000978093 -790.000000 -849.909034 59.909034 7.048876        .0289730000 .0000000917 .0003028200 .0001748332 -790.000000 -849.909034 59.909034 7.048876        .0267050000 .0000005965 .0007723341 .0004459073 -790.000000 -849.909034 59.909034 7.048876        .0282956666 .0000000717 .0002677685 .0001545962 -790.000000 -849.909034 59.909034 7.048876         
393216       .0295400000 .0000052553 .0022924441 .0013235432 -873.000000 -872.385964 0.614036 0.070386        .0296986667 .0000000102 .0001009950 .0000583094 -873.000000 -872.385964 0.614036 0.070386        .0270620000 .0000003258 .0005707889 .0003295451 -873.000000 -872.385964 0.614036 0.070386        .0284246667 .0000001045 .0003232645 .0001866368 -873.000000 -872.385964 0.614036 0.070386         
401408       .0288763334 .0000000079 .0000888819 .0000513159 -873.000000 -840.863716 32.136284 3.821818        .0297066667 .0000003253 .0005703507 .0003292921 -873.000000 -840.863716 32.136284 3.821818        .0280593334 .0000000159 .0001260952 .0000728010 -873.000000 -840.863716 32.136284 3.821818        .0294380000 .0000000461 .0002147091 .0001239623 -873.000000 -840.863716 32.136284 3.821818         
409600       .0292420000 .0000001649 .0004060788 .0002344497 -873.000000 -940.720264 67.720264 7.198767        .0301716667 .0000001766 .0004202380 .0002426245 -873.000000 -940.720264 67.720264 7.198767        .0288923334 .0000039398 .0019848929 .0011459784 -873.000000 -940.720264 67.720264 7.198767        .0292793334 .0000001731 .0004160528 .0002402081 -873.000000 -940.720264 67.720264 7.198767         
417792       .0306906667 .0000007380 .0008590692 .0004959838 -873.000000 -918.485220 45.485220 4.952199        .0319156667 .0000034112 .0018469434 .0010663332 -873.000000 -918.485220 45.485220 4.952199        .0282096666 .0000000708 .0002660826 .0001536228 -873.000000 -918.485220 45.485220 4.952199        .0302790000 .0000010496 .0010244998 .0005914952 -867.000000 -918.485220 51.485220 5.605449         
425984       .0307333333 .0000000934 .0003056141 .0001764463 -873.000000 -919.672150 46.672150 5.074868        .0314296667 .0000003539 .0005948949 .0003434627 -888.000000 -919.672150 31.672150 3.443852        .0288440000 .0000000890 .0002983286 .0001722400 -873.000000 -919.672150 46.672150 5.074868        .0305320000 .0000005654 .0007519308 .0004341274 -873.000000 -919.672150 46.672150 5.074868         
434176       .0308006667 .0000000495 .0002224859 .0001284522 -873.000000 -726.148784 146.851216 20.223296        .0320210000 .0000002455 .0004954795 .0002860652 -873.000000 -726.148784 146.851216 20.223296        .0306526667 .0000031887 .0017856931 .0010309703 -873.000000 -726.148784 146.851216 20.223296        .0314400000 .0000000513 .0002264950 .0001307669 -873.000000 -726.148784 146.851216 20.223296         
