13107200       .0996043333 .0000002376 .0004874423 .0002814249 -497.633301 -494.723012 2.910289 0.588266        0 0 0 0 0 0 0 0        .0507903333 .0000000105 .0001024695 .0000591607 -494.106506 -494.723012 0.616506 0.124616        .0733160000 0 0 0 -496.538696 -494.723012 1.815684 0.367010        .0508556667 .0000000640 .0002529822 .0001460593 -500.847565 -494.723012 6.124553 1.237976         
13631488       .1030453334 .0000000229 .0001513274 .0000873689 -680.050293 -677.246371 2.803922 0.414018        0 0 0 0 0 0 0 0        .0526303334 .0000000323 .0001797220 .0001037625 -676.991333 -677.246371 0.255038 0.037658        .0758443334 .0000000244 .0001562049 .0000901849 -678.623169 -677.246371 1.376798 0.203294        .0524626667 .0000000560 .0002366431 .0001366259 -682.379944 -677.246371 5.133573 0.758007         
14155776       .1067020000 0 0 0 -701.263184 -698.200755 3.062429 0.438617        0 0 0 0 0 0 0 0        .0539306667 .0000000244 .0001562049 .0000901849 -698.225891 -698.200755 0.025136 0.003600        .0783360000 .0000000104 .0001019803 .0000588783 -699.311646 -698.200755 1.110891 0.159108        .0540673333 .0000003878 .0006227358 .0003595366 -703.146545 -698.200755 4.945791 0.708362         
14680064       .1110676667 .0000014134 .0011888650 .0006863915 -662.005371 -658.752981 3.252390 0.493719        0 0 0 0 0 0 0 0        .0556350000 .0000001826 .0004273172 .0002467117 -659.301331 -658.752981 0.548349 0.083240        .0807573334 .0000000132 .0001148912 .0000663324 -659.958618 -658.752981 1.205637 0.183018        .0555350000 .0000000034 .0000583095 .0000336650 -663.622314 -658.752981 4.869333 0.739174         
15204352       .1143446667 .0000000981 .0003132091 .0001808313 -1232.800293 -1230.334130 2.466163 0.200447        0 0 0 0 0 0 0 0        .0574806666 .0000000664 .0002576819 .0001487727 -1230.407715 -1230.334130 0.073585 0.005981        .0835936666 .0000000556 .0002357965 .0001361371 -1230.114136 -1230.334130 0.219994 0.017881        .0573780000 .0000000138 .0001174734 .0000678232 -1234.555786 -1230.334130 4.221656 0.343131         
15728640       .1179030000 .0000000872 .0002952964 .0001704894 -2603.142578 -2600.922814 2.219764 0.085345        0 0 0 0 0 0 0 0        .0588116666 .0000000140 .0001183215 .0000683129 -2600.614990 -2600.922814 0.307824 0.011835        .0858840000 .0000000026 .0000509901 .0000294391 -2600.396973 -2600.922814 0.525841 0.020217        .0591166666 .0000000136 .0001166190 .0000673300 -2605.856689 -2600.922814 4.933876 0.189697         
16252928       .1214123334 .0000000560 .0002366431 .0001366259 -3612.765137 -3610.015831 2.749306 0.076158        0 0 0 0 0 0 0 0        .0609290000 .0000000414 .0002034698 .0001174733 -3609.516846 -3610.015831 0.498985 0.013822        .0939020000 .0000000098 .0000989949 .0000571547 -3609.623535 -3610.015831 0.392296 0.010867        .0621566667 .0000015512 .0012454717 .0007190734 -3615.902832 -3610.015831 5.887001 0.163074         
16777216       .1383083334 .0000016390 .0012802343 .0007391436 -4358.861328 -4356.621237 2.240091 0.051418        0 0 0 0 0 0 0 0        .0623960000 .0000000034 .0000583095 .0000336650 -4356.088379 -4356.621237 0.532858 0.012231        .0965620000 .0000000101 .0001004987 .0000580229 -4355.885742 -4356.621237 0.735495 0.016882        .0623960000 .0000000663 .0002574878 .0001486606 -4363.074707 -4356.621237 6.453470 0.148130         
17301504       .1419603333 .0000002656 .0005153639 .0002975454 -3575.733154 -3573.480851 2.252304 0.063028        0 0 0 0 0 0 0 0        .0640000000 0 0 0 -3573.302979 -3573.480851 0.177872 0.004978        .0992940000 .0000001715 .0004141255 .0002390954 -3572.604248 -3573.480851 0.876603 0.024531        .0640343334 .0000001084 .0003292415 .0001900876 -3580.612305 -3573.480851 7.131454 0.199566         
17825792       .1454080000 0 0 0 -3585.008789 -3582.538706 2.470083 0.068948        0 0 0 0 0 0 0 0        .0658090000 .0000000245 .0001565247 .0000903695 -3582.387695 -3582.538706 0.151011 0.004215        .1023993334 .0000011285 .0010623088 .0006133242 -3582.375000 -3582.538706 0.163706 0.004570        .0658443333 .0000000725 .0002692582 .0001554562 -3590.114746 -3582.538706 7.576040 0.211471         
18350080       .1499476666 .0000002552 .0005051732 .0002916618 -4217.758789 -4215.619903 2.138886 0.050737        0 0 0 0 0 0 0 0        .0674476667 .0000000873 .0002954657 .0001705872 -4214.900391 -4215.619903 0.719512 0.017068        .1045860000 .0000000663 .0002574878 .0001486606 -4214.688477 -4215.619903 0.931426 0.022095        .0670720000 .0000000104 .0001019803 .0000588783 -4222.635742 -4215.619903 7.015840 0.166425         
18874368       .1537366667 .0000002552 .0005051732 .0002916618 -4113.786133 -4111.916044 1.870088 0.045480        0 0 0 0 0 0 0 0        .0689493334 .0000001084 .0003292415 .0001900876 -4110.934570 -4111.916044 0.981474 0.023869        .1081006667 .0000013980 .0011823705 .0006826419 -4110.193848 -4111.916044 1.722197 0.041883        .0688126667 .0000000105 .0001024695 .0000591607 -4118.674316 -4111.916044 6.758272 0.164358         
19398656       .1575596666 .0000001293 .0003595830 .0002076053 -3464.283203 -3462.357808 1.925395 0.055609        0 0 0 0 0 0 0 0        .0705186667 .0000000037 .0000608276 .0000351188 -3461.512451 -3462.357808 0.845356 0.024416        .1099426666 .0000000240 .0001549193 .0000894426 -3460.034668 -3462.357808 2.323140 0.067097        .0703143334 .0000000140 .0001183215 .0000683129 -3468.822754 -3462.357808 6.464946 0.186721         
19922944       .1618613334 .0000000990 .0003146426 .0001816589 -2458.987305 -2456.578738 2.408567 0.098046        0 0 0 0 0 0 0 0        .0720893333 .0000000314 .0001772004 .0001023066 -2455.797607 -2456.578738 0.781131 0.031798        .1127423334 .0000000418 .0002044504 .0001180394 -2455.473145 -2456.578738 1.105594 0.045005        .0720203334 .0000000137 .0001170469 .0000675770 -2463.047607 -2456.578738 6.468869 0.263328         
20447232       .1668093334 .0000012264 .0011074294 .0006393746 -3681.409180 -3679.012309 2.396871 0.065150        0 0 0 0 0 0 0 0        .0739330000 .0000000420 .0002049390 .0001183215 -3678.637207 -3679.012309 0.375102 0.010196        .1152683334 .0000000453 .0002128379 .0001228820 -3678.314453 -3679.012309 0.697856 0.018969        .0736256666 .0000000105 .0001024695 .0000591607 -3686.387207 -3679.012309 7.374898 0.200459         
20971520       .1697450000 .0000000034 .0000583095 .0000336650 -4117.425293 -4115.540369 1.884924 0.045800        0 0 0 0 0 0 0 0        .0751960000 .0000000034 .0000583095 .0000336650 -4115.090820 -4115.540369 0.449549 0.010923        .1179303333 .0000000140 .0001183215 .0000683129 -4114.276367 -4115.540369 1.264002 0.030713        .0756406667 .0000000245 .0001565247 .0000903695 -4123.347656 -4115.540369 7.807287 0.189703         
21495808       .1739423334 .0000000970 .0003114482 .0001798147 -3604.420898 -3602.165986 2.254912 0.062599        0 0 0 0 0 0 0 0        .0768693334 .0000000990 .0003146426 .0001816589 -3601.676758 -3602.165986 0.489229 0.013582        .1209343333 .0000000734 .0002709243 .0001564182 -3601.305664 -3602.165986 0.860322 0.023883        .0773120000 .0000000104 .0001019803 .0000588783 -3608.498047 -3602.165986 6.332061 0.175785         
22020096       .1779026667 .0000000560 .0002366431 .0001366259 -2896.538574 -2893.609842 2.928733 0.101214        0 0 0 0 0 0 0 0        .0788140000 .0000000976 .0003124099 .0001803699 -2893.145020 -2893.609842 0.464822 0.016064        .1234260000 .0000000132 .0001148912 .0000663324 -2893.499023 -2893.609842 0.110818 0.003830        .0790186667 .0000000455 .0002133072 .0001231529 -2899.937256 -2893.609842 6.327414 0.218669         
22544384       .1819326666 .0000000234 .0001529705 .0000883175 -3707.541016 -3704.718044 2.822971 0.076199        0 0 0 0 0 0 0 0        .0801463334 .0000000144 .0001200000 .0000692820 -3703.853760 -3704.718044 0.864284 0.023329        .1261560000 .0000000420 .0002049390 .0001183215 -3704.580566 -3704.718044 0.137478 0.003711        .0799763333 .0000000099 .0000994987 .0000574456 -3711.533203 -3704.718044 6.815159 0.183959         
23068672       .1857876666 .0000000140 .0001183215 .0000683129 -3748.524414 -3746.225147 2.299267 0.061376        0 0 0 0 0 0 0 0        .0816810000 .0000000034 .0000583095 .0000336650 -3745.591797 -3746.225147 0.633351 0.016906        .1287176667 .0000000108 .0001039230 .0000599999 -3745.741699 -3746.225147 0.483448 0.012905        .0816813334 .0000000140 .0001183215 .0000683129 -3751.927246 -3746.225147 5.702099 0.152209         
23592960       .1899520000 .0000000733 .0002707397 .0001563116 -4067.110840 -4065.149398 1.961442 0.048250        0 0 0 0 0 0 0 0        .0833536667 .0000000105 .0001024695 .0000591607 -4064.160156 -4065.149398 0.989241 0.024335        .1314476666 .0000000035 .0000591607 .0000341564 -4064.786133 -4065.149398 0.363265 0.008936        .0836610000 .0000005135 .0007165891 .0004137229 -4070.828857 -4065.149398 5.679460 0.139711         
24117248       .1940480000 .0000001991 .0004462062 .0002576172 -4186.919922 -4185.463672 1.456249 0.034793        0 0 0 0 0 0 0 0        .0849580000 .0000000034 .0000583095 .0000336650 -4184.203613 -4185.463672 1.260059 0.030106        .1341090000 .0000000033 .0000574456 .0000331662 -4184.921387 -4185.463672 0.542286 0.012956        .0851283334 .0000000035 .0000591607 .0000341564 -4191.571289 -4185.463672 6.107617 0.145924         
24641536       .1979043333 .0000000142 .0001191637 .0000687991 -4720.720215 -4719.299117 1.421098 0.030112        0 0 0 0 0 0 0 0        .0881663333 .0000023907 .0015461888 .0008926925 -4718.351074 -4719.299117 0.948043 0.020089        .1367040000 .0000000104 .0001019803 .0000588783 -4719.026855 -4719.299117 0.272262 0.005769        .0866303334 .0000000105 .0001024695 .0000591607 -4724.498535 -4719.299117 5.199418 0.110174         
25165824       .2020693333 .0000002554 .0005053711 .0002917761 -4740.918945 -4739.944851 0.974094 0.020551        0 0 0 0 0 0 0 0        .0883030000 .0000000245 .0001565247 .0000903695 -4738.852539 -4739.944851 1.092312 0.023045        .1396736667 .0000001676 .0004093897 .0002363612 -4738.357910 -4739.944851 1.586941 0.033480        .0883713333 .0000000314 .0001772004 .0001023066 -4744.669922 -4739.944851 4.725071 0.099686         
25690112       .2062333334 .0000002833 .0005322593 .0003073000 -4258.192383 -4257.107735 1.084648 0.025479        0 0 0 0 0 0 0 0        .0899410000 .0000000663 .0002574878 .0001486606 -4255.818359 -4257.107735 1.289375 0.030288        .1420290000 0 0 0 -4254.965332 -4257.107735 2.142403 0.050325        .0901813334 .0000000460 .0002144761 .0001238278 -4262.205078 -4257.107735 5.097343 0.119737         
26214400       .2102976666 .0000004382 .0006619667 .0003821866 -4640.218262 -4638.781057 1.437205 0.030982        0 0 0 0 0 0 0 0        .0913066666 .0000000035 .0000591607 .0000341564 -4637.270020 -4638.781057 1.511038 0.032574        .1447926667 0 0 0 -4636.579102 -4638.781057 2.201955 0.047468        .0913410000 0 0 0 -4644.152344 -4638.781057 5.371287 0.115791         
26738688       .2140160000 0 0 0 -2797.304688 -2795.777644 1.527043 0.054620        0 0 0 0 0 0 0 0        .0929100000 .0000000461 .0002147091 .0001239623 -2794.073730 -2795.777644 1.703914 0.060946        .1475230000 .0000000036 .0000600000 .0000346410 -2794.008789 -2795.777644 1.768855 0.063269        .0933900000 .0000000942 .0003069201 .0001772004 -2801.010254 -2795.777644 5.232610 0.187161         
27262976       .2181463334 .0000001815 .0004260281 .0002459674 -2352.903320 -2350.557982 2.345338 0.099778        0 0 0 0 0 0 0 0        .0944456666 .0000000239 .0001545962 .0000892561 -2348.655762 -2350.557982 1.902220 0.080926        .1501180000 0 0 0 -2349.866211 -2350.557982 0.691771 0.029430        .0949250000 .0000000942 .0003069201 .0001772004 -2356.079102 -2350.557982 5.521120 0.234885         
27787264       .2221730000 .0000000663 .0002574878 .0001486606 -2387.140625 -2384.468166 2.672459 0.112078        0 0 0 0 0 0 0 0        .0961206666 .0000000033 .0000574456 .0000331662 -2382.246826 -2384.468166 2.221340 0.093159        .1528160000 .0000001077 .0003281767 .0001894729 -2384.023193 -2384.468166 0.444973 0.018661        .0965630000 .0000000420 .0002049390 .0001183215 -2390.331055 -2384.468166 5.862889 0.245878         
28311552       .2260626667 .0000000981 .0003132091 .0001808313 -1616.939941 -1614.801833 2.138109 0.132407        0 0 0 0 0 0 0 0        .0978600000 .0000000034 .0000583095 .0000336650 -1612.976074 -1614.801833 1.825758 0.113064        .1555460000 0 0 0 -1614.173096 -1614.801833 0.628737 0.038936        .0980650000 .0000000663 .0002574878 .0001486606 -1620.677246 -1614.801833 5.875414 0.363847         
28835840       .2303660000 .0000001713 .0004138840 .0002389560 -2238.960938 -2236.232088 2.728850 0.122029        0 0 0 0 0 0 0 0        .0994983333 .0000000140 .0001183215 .0000683129 -2234.381592 -2236.232088 1.850496 0.082751        .1584813333 .0000000560 .0002366431 .0001366259 -2236.789795 -2236.232088 0.557707 0.024940        .0992256667 .0000000105 .0001024695 .0000591607 -2242.604736 -2236.232088 6.372648 0.284973         
29360128       .2341900000 .0000000942 .0003069201 .0001772004 -944.196777 -941.997730 2.199048 0.233445        0 0 0 0 0 0 0 0        .1011710000 .0000000420 .0002049390 .0001183215 -939.756348 -941.997730 2.241382 0.237939        .1609716667 .0000000319 .0001786057 .0001031180 -941.924072 -941.997730 0.073657 0.007819        .1011020000 .0000000249 .0001577973 .0000911043 -948.328430 -941.997730 6.330701 0.672051         
29884416       .2382166666 .0000001708 .0004132795 .0002386070 -437.679688 -435.426359 2.253328 0.517499        0 0 0 0 0 0 0 0        .1029116666 .0000000314 .0001772004 .0001023066 -432.979889 -435.426359 2.446471 0.561856        .1635680000 .0000000033 .0000574456 .0000331662 -435.302490 -435.426359 0.123869 0.028448        .1030146666 .0000000734 .0002709243 .0001564182 -442.980591 -435.426359 7.554231 1.734904         
30408704       .2433353334 .0000019919 .0014113468 .0008148414 -1191.160156 -1189.500904 1.659253 0.139492        0 0 0 0 0 0 0 0        .1041066666 .0000000244 .0001562049 .0000901849 -1186.728394 -1189.500904 2.772510 0.233082        .1662633334 .0000000140 .0001183215 .0000683129 -1189.050049 -1189.500904 0.450855 0.037903        .1045183334 .0000000455 .0002133072 .0001231529 -1196.493042 -1189.500904 6.992138 0.587821         
30932992       .2461356667 .0000000244 .0001562049 .0000901849 -1586.197266 -1584.031738 2.165528 0.136710        0 0 0 0 0 0 0 0        .1059490000 .0000000134 .0001157583 .0000668330 -1581.306885 -1584.031738 2.724853 0.172020        .1690293333 .0000000239 .0001545962 .0000892561 -1583.794189 -1584.031738 0.237548 0.014996        .1062230000 .0000001504 .0003878143 .0002239046 -1591.150757 -1584.031738 7.119019 0.449424         
31457280       .2502313333 .0000000664 .0002576819 .0001487727 -418.076660 -414.806453 3.270207 0.788369        0 0 0 0 0 0 0 0        .1072800000 .0000000250 .0001581138 .0000912870 -412.030640 -414.806453 2.775813 0.669183        .1718260000 .0000000101 .0001004987 .0000580229 -415.605225 -414.806453 0.798772 0.192565        .1077590000 .0000000245 .0001565247 .0000903695 -421.992981 -414.806453 7.186528 1.732502         
31981568       .2542253334 .0000000140 .0001183215 .0000683129 -885.566895 -882.390478 3.176417 0.359979        0 0 0 0 0 0 0 0        .1090900000 .0000000138 .0001174734 .0000678232 -879.419006 -882.390478 2.971472 0.336752        .1743190000 .0000000245 .0001565247 .0000903695 -882.466553 -882.390478 0.076075 0.008621        .1092610000 .0000000420 .0002049390 .0001183215 -889.807983 -882.390478 7.417505 0.840615         
32505856       .2586283334 .0000002552 .0005051732 .0002916618 -1204.079590 -1201.491520 2.588070 0.215405        0 0 0 0 0 0 0 0        .1106943334 .0000000314 .0001772004 .0001023066 -1199.008789 -1201.491520 2.482731 0.206637        .1771180000 .0000000138 .0001174734 .0000678232 -1200.670654 -1201.491520 0.820865 0.068321        .1106603334 .0000000453 .0002128379 .0001228820 -1209.776001 -1201.491520 8.284481 0.689516         
33030144       .2623826666 .0000001082 .0003289376 .0001899122 -928.253418 -925.637444 2.615974 0.282613        0 0 0 0 0 0 0 0        .1122293334 .0000000317 .0001780449 .0001027942 -922.849548 -925.637444 2.787896 0.301187        .1798473334 .0000000033 .0000574456 .0000331662 -924.260010 -925.637444 1.377434 0.148809        .1124020000 .0000000246 .0001568438 .0000905538 -933.626099 -925.637444 7.988655 0.863044         
33554432       .2661716667 .0000000247 .0001571623 .0000907376 -1954.713379 -1951.703693 3.009686 0.154208        0 0 0 0 0 0 0 0        .1138346667 .0000000035 .0000591607 .0000341564 -1948.525513 -1951.703693 3.178180 0.162841        .1826133334 .0000000455 .0002133072 .0001231529 -1951.765381 -1951.703693 0.061688 0.003161        .1145876667 .0000005187 .0007202083 .0004158124 -1959.689453 -1951.703693 7.985760 0.409169         
34078720       .2701653334 .0000000244 .0001562049 .0000901849 -2103.895508 -2100.817528 3.077980 0.146513        0 0 0 0 0 0 0 0        .1156770000 .0000001509 .0003884584 .0002242765 -2097.795654 -2100.817528 3.021874 0.143843        .1851390000 0 0 0 -2101.196045 -2100.817528 0.378517 0.018018        .1156096666 .0000000105 .0001024695 .0000591607 -2109.461182 -2100.817528 8.643653 0.411442         
34603008       .2743626666 .0000000138 .0001174734 .0000678232 -1789.105957 -1786.307392 2.798565 0.156668        0 0 0 0 0 0 0 0        .1169750000 .0000000034 .0000583095 .0000336650 -1783.727539 -1786.307392 2.579853 0.144424        .1878040000 .0000000098 .0000989949 .0000571547 -1786.443604 -1786.307392 0.136211 0.007625        .1170776666 .0000000140 .0001183215 .0000683129 -1794.971558 -1786.307392 8.664166 0.485032         
35127296       .2781526666 .0000000140 .0001183215 .0000683129 -2068.090332 -2065.450102 2.640230 0.127828        0 0 0 0 0 0 0 0        .1186473334 .0000000664 .0002576819 .0001487727 -2062.776855 -2065.450102 2.673246 0.129427        .1904286666 .0000000249 .0001577973 .0000911043 -2064.769775 -2065.450102 0.680327 0.032938        .1190560000 .0000000244 .0001562049 .0000901849 -2073.860596 -2065.450102 8.410494 0.407199         
