16252928       .1215146667 .0000001816 .0004261455 .0002460352 8127230.000000 8127255.952634 25.952634 0.000319        0 0 0 0 0 0 0 0        .0605173333 .0000000105 .0001024695 .0000591607 8127241.000000 8127255.952634 14.952634 0.000184        .0890196667 .0000001082 .0003289376 .0001899122 8127244.000000 8127255.952634 11.952634 0.000147        .0605183334 .0000000105 .0001024695 .0000591607 8127237.500000 8127255.952634 18.452634 0.000227         
16777216       .1248300000 0 0 0 8389073.000000 8389081.590939 8.590939 0.000102        0 0 0 0 0 0 0 0        .0619850000 .0000000027 .0000519615 .0000299999 8389067.000000 8389081.590939 14.590939 0.000174        .0920233334 .0000011983 .0010946688 .0006320073 8389074.000000 8389081.590939 7.590939 0.000090        .0618123333 .0000000032 .0000565685 .0000326598 8389069.000000 8389081.590939 12.590939 0.000150         
17301504       .1292673333 .0000011257 .0010609901 .0006125629 8651172.000000 8651179.113970 7.113970 0.000082        0 0 0 0 0 0 0 0        .0638323334 .0000000634 .0002517935 .0001453730 8651165.000000 8651179.113970 14.113970 0.000163        .0941033333 .0000000713 .0002670205 .0001541643 8651203.000000 8651179.113970 23.886030 0.000276        .0636243333 .0000000244 .0001562049 .0000901849 8651159.000000 8651179.113970 20.113970 0.000232         
17825792       .1326080000 .0000004091 .0006396092 .0003692785 8912808.000000 8912827.462064 19.462064 0.000218        0 0 0 0 0 0 0 0        .0655670000 .0000000970 .0003114482 .0001798147 8912812.000000 8912827.462064 15.462064 0.000173        .0964650000 .0000000105 .0001024695 .0000591607 8912889.000000 8912827.462064 61.537936 0.000690        .0655700000 .0000001715 .0004141255 .0002390954 8912822.000000 8912827.462064 5.462064 0.000061         
18350080       .1359870000 .0000000733 .0002707397 .0001563116 9175114.000000 9175135.015153 21.015153 0.000229        0 0 0 0 0 0 0 0        .0668630000 .0000000303 .0001740689 .0001004987 9175121.000000 9175135.015153 14.015153 0.000153        .0989183333 .0000000418 .0002044504 .0001180394 9175150.000000 9175135.015153 14.984847 0.000163        .0668670000 .0000000420 .0002049390 .0001183215 9175123.000000 9175135.015153 12.015153 0.000131         
18874368       .1394996666 .0000000438 .0002092844 .0001208304 9437304.000000 9437314.375699 10.375699 0.000110        0 0 0 0 0 0 0 0        .0684716667 .0000000035 .0000591607 .0000341564 9437305.000000 9437314.375699 9.375699 0.000099        .1015496666 .0000000533 .0002308679 .0001332916 9437368.000000 9437314.375699 53.624301 0.000568        .0687083334 .0000001369 .0003700000 .0002136195 9437290.000000 9437314.375699 24.375699 0.000258         
19398656       .1428510000 .0000000095 .0000974679 .0000562731 9699428.000000 9699430.850968 2.850968 0.000029        0 0 0 0 0 0 0 0        .0702793334 .0000000036 .0000600000 .0000346410 9699435.000000 9699430.850968 4.149032 0.000043        .1045503334 .0000000418 .0002044504 .0001180394 9699436.000000 9699430.850968 5.149032 0.000053        .0699093333 .0000000039 .0000624499 .0000360554 9699420.000000 9699430.850968 10.850968 0.000112         
19922944       .1467730000 .0000000663 .0002574878 .0001486606 9961020.000000 9961025.574643 5.574643 0.000056        0 0 0 0 0 0 0 0        .0715093334 .0000000035 .0000591607 .0000341564 9961029.000000 9961025.574643 3.425357 0.000034        .1070080000 .0000000420 .0002049390 .0001183215 9961080.000000 9961025.574643 54.425357 0.000546        .0714070000 .0000000034 .0000583095 .0000336650 9961024.000000 9961025.574643 1.574643 0.000016         
20447232       .1506293334 .0000000743 .0002725802 .0001573742 10223038.000000 10223071.203974 33.203974 0.000325        0 0 0 0 0 0 0 0        .0733183333 .0000000105 .0001024695 .0000591607 10223066.000000 10223071.203974 5.203974 0.000051        .1089880000 .0000000034 .0000583095 .0000336650 10223129.000000 10223071.203974 57.796026 0.000565        .0732843334 .0000000244 .0001562049 .0000901849 10223060.000000 10223071.203974 11.203974 0.000110         
20971520       .1541793334 .0000001511 .0003887158 .0002244251 10485488.000000 10485480.039175 7.960825 0.000076        0 0 0 0 0 0 0 0        .0748543334 .0000000418 .0002044504 .0001180394 10485473.000000 10485480.039175 7.039175 0.000067        .1117570000 .0000000149 .0001220655 .0000704745 10485463.000000 10485480.039175 17.039175 0.000163        .0751593333 .0000000320 .0001788854 .0001032795 10485477.000000 10485480.039175 3.039175 0.000029         
21495808       .1576960000 .0000001260 .0003549647 .0002049389 10747626.000000 10747628.343674 2.343674 0.000022        0 0 0 0 0 0 0 0        .0766293334 .0000002554 .0005053711 .0002917761 10747629.000000 10747628.343674 0.656326 0.000006        .1143466667 .0000001499 .0003871692 .0002235322 10747649.000000 10747628.343674 20.656326 0.000192        .0766293334 .0000000035 .0000591607 .0000341564 10747620.000000 10747628.343674 8.343674 0.000078         
22020096       .1612460000 .0000000138 .0001174734 .0000678232 11009804.000000 11009792.955764 11.044236 0.000100        0 0 0 0 0 0 0 0        .0780973334 .0000000140 .0001183215 .0000683129 11009798.000000 11009792.955764 5.044236 0.000046        .1169480000 .0000001285 .0003584689 .0002069621 11009804.000000 11009792.955764 11.044236 0.000100        .0784040000 .0000000663 .0002574878 .0001486606 11009767.000000 11009792.955764 25.955764 0.000236         
22544384       .1650603334 .0000001413 .0003758989 .0002170253 11271925.000000 11271928.524510 3.524510 0.000031        0 0 0 0 0 0 0 0        .0795306666 .0000000035 .0000591607 .0000341564 11271930.000000 11271928.524510 1.475490 0.000013        .1189213333 .0000000037 .0000608276 .0000351188 11271960.000000 11271928.524510 31.475490 0.000279        .0795330000 .0000000030 .0000547722 .0000316227 11271908.000000 11271928.524510 20.524510 0.000182         
23068672       .1693736667 .0000020032 .0014153444 .0008171494 11534071.000000 11534073.848097 2.848097 0.000025        0 0 0 0 0 0 0 0        .0813763333 .0000000142 .0001191637 .0000687991 11534080.000000 11534073.848097 6.151903 0.000053        .1220956667 .0000002748 .0005242136 .0003026548 11534137.000000 11534073.848097 63.151903 0.000548        .0817803334 .0000005532 .0007437741 .0004294181 11534062.000000 11534073.848097 11.848097 0.000103         
23592960       .1720300000 .0000000098 .0000989949 .0000571547 11796170.000000 11796228.878510 58.878510 0.000499        0 0 0 0 0 0 0 0        .0830806667 .0000000560 .0002366431 .0001366259 11796246.000000 11796228.878510 17.121490 0.000145        .1241426667 .0000001082 .0003289376 .0001899122 11796254.000000 11796228.878510 25.121490 0.000213        .0830803334 .0000000035 .0000591607 .0000341564 11796211.000000 11796228.878510 17.878510 0.000152         
24117248       .1758550000 .0000000663 .0002574878 .0001486606 12058289.000000 12058320.299840 31.299840 0.000260        0 0 0 0 0 0 0 0        .0847533334 .0000000560 .0002366431 .0001366259 12058333.000000 12058320.299840 12.700160 0.000105        .1267746666 .0000000105 .0001024695 .0000591607 12058338.000000 12058320.299840 17.700160 0.000147        .0852330000 .0000017043 .0013054884 .0007537240 12058313.000000 12058320.299840 7.299840 0.000061         
24641536       .1794390000 .0000000245 .0001565247 .0000903695 12320463.000000 12320482.750054 19.750054 0.000160        0 0 0 0 0 0 0 0        .0861556667 .0000000231 .0001519868 .0000877496 12320502.000000 12320482.750054 19.249946 0.000156        .1296063334 .0000000911 .0003018277 .0001742603 12320485.000000 12320482.750054 2.249946 0.000018        .0861866666 .0000000455 .0002133072 .0001231529 12320455.000000 12320482.750054 27.750054 0.000225         
25165824       .1831286667 .0000002721 .0005216320 .0003011643 12582645.000000 12582653.111903 8.111903 0.000064        0 0 0 0 0 0 0 0        .0877910000 .0000000034 .0000583095 .0000336650 12582668.000000 12582653.111903 14.888097 0.000118        .1316866666 .0000000314 .0001772004 .0001023066 12582679.000000 12582653.111903 25.888097 0.000206        .0877226666 .0000000035 .0000591607 .0000341564 12582638.000000 12582653.111903 15.111903 0.000120         
25690112       .1868456666 .0000000873 .0002954657 .0001705872 12844734.000000 12844759.724084 25.724084 0.000200        0 0 0 0 0 0 0 0        .0895306666 .0000001089 .0003300000 .0001905255 12844779.000000 12844759.724084 19.275916 0.000150        .1342793334 .0000000245 .0001565247 .0000903695 12844779.000000 12844759.724084 19.275916 0.000150        .0897706666 .0000000873 .0002954657 .0001705872 12844732.000000 12844759.724084 27.724084 0.000216         
26214400       .1908393334 .0000005168 .0007188880 .0004150501 13106647.000000 13106667.347546 20.347546 0.000155        0 0 0 0 0 0 0 0        .0913066666 .0000001293 .0003595830 .0002076053 13106695.000000 13106667.347546 27.652454 0.000211        .1369066667 .0000000746 .0002731300 .0001576916 13106744.000000 13106667.347546 76.652454 0.000585        .0909653334 .0000000035 .0000591607 .0000341564 13106652.000000 13106667.347546 15.347546 0.000117         
26738688       .1938473334 0 0 0 13368882.000000 13368899.889240 17.889240 0.000134        0 0 0 0 0 0 0 0        .0928416666 .0000001096 .0003310589 .0001911369 13368926.000000 13368899.889240 26.110760 0.000195        .1395360000 .0000000033 .0000574456 .0000331662 13368936.000000 13368899.889240 36.110760 0.000270        .0925356666 .0000000035 .0000591607 .0000341564 13368886.000000 13368899.889240 13.889240 0.000104         
27262976       .1975980000 .0000002333 .0004830113 .0002788667 13631210.000000 13631218.139953 8.139953 0.000060        0 0 0 0 0 0 0 0        .0943106667 .0000000734 .0002709243 .0001564182 13631248.000000 13631218.139953 29.860047 0.000219        .1421310000 0 0 0 13631278.000000 13631218.139953 59.860047 0.000439        .0942133334 0 0 0 13631207.000000 13631218.139953 11.139953 0.000082         
27787264       .2012160000 .0000000104 .0001019803 .0000588783 13893312.000000 13893309.432073 2.567927 0.000018        0 0 0 0 0 0 0 0        .0957096666 .0000000244 .0001562049 .0000901849 13893338.000000 13893309.432073 28.567927 0.000206        .1444170000 .0000001069 .0003269556 .0001887679 13893304.000000 13893309.432073 5.432073 0.000039        .0958430000 .0000000324 .0001800000 .0001039230 13893279.000000 13893309.432073 30.432073 0.000219         
28311552       .2048650000 .0000001458 .0003818376 .0002204540 14155598.000000 14155630.831216 32.831216 0.000232        0 0 0 0 0 0 0 0        .0974186666 .0000000242 .0001555634 .0000898145 14155665.000000 14155630.831216 34.168784 0.000241        .1468736666 .0000000666 .0002580697 .0001489966 14155714.000000 14155630.831216 83.168784 0.000588        .0978593334 .0000004237 .0006509224 .0003758102 14155606.000000 14155630.831216 24.831216 0.000175         
28835840       .2086910000 .0000001991 .0004462062 .0002576172 14417760.000000 14417735.124370 24.875630 0.000173        0 0 0 0 0 0 0 0        .0990206667 .0000000105 .0001024695 .0000591607 14417774.000000 14417735.124370 38.875630 0.000270        .1497086667 .0000001256 .0003544009 .0002046134 14417760.000000 14417735.124370 24.875630 0.000173        .0988866667 .0000000863 .0002937686 .0001696073 14417686.000000 14417735.124370 49.124370 0.000341         
29360128       .2124043333 .0000001669 .0004085339 .0002358671 14679808.000000 14679815.275189 7.275189 0.000050        0 0 0 0 0 0 0 0        .1005580000 .0000000420 .0002049390 .0001183215 14679841.000000 14679815.275189 25.724811 0.000175        .1526090000 .0000010968 .0010472821 .0006046486 14679850.000000 14679815.275189 34.724811 0.000237        .1011713333 .0000009546 .0009770363 .0005640921 14679783.000000 14679815.275189 32.275189 0.000220         
29884416       .2157906667 .0000000560 .0002366431 .0001366259 14941836.000000 14941808.449920 27.550080 0.000184        0 0 0 0 0 0 0 0        .1022270000 .0000000030 .0000547722 .0000316227 14941842.000000 14941808.449920 33.550080 0.000225        .1542846666 .0000000037 .0000608276 .0000351188 14941921.000000 14941808.449920 112.550080 0.000753        .1026050000 .0000000942 .0003069201 .0001772004 14941759.000000 14941808.449920 49.449920 0.000331         
30408704       .2197833333 .0000000248 .0001574801 .0000909211 15203914.000000 15203935.073761 21.073761 0.000139        0 0 0 0 0 0 0 0        .1039326666 .0000000406 .0002014944 .0001163328 15203964.000000 15203935.073761 28.926239 0.000190        .1569110000 .0000000034 .0000583095 .0000336650 15204017.000000 15203935.073761 81.926239 0.000539        .1038676667 .0000000244 .0001562049 .0000901849 15203902.000000 15203935.073761 33.073761 0.000218         
30932992       .2228940000 .0000000258 .0001606237 .0000927361 15466310.000000 15466314.433159 4.433159 0.000029        0 0 0 0 0 0 0 0        .1055786667 .0000000761 .0002758622 .0001592691 15466355.000000 15466314.433159 40.566841 0.000262        .1595073334 .0000000148 .0001216552 .0000702376 15466367.000000 15466314.433159 52.566841 0.000340        .1056083334 .0000003494 .0005911006 .0003412720 15466269.000000 15466314.433159 45.433159 0.000294         
31457280       .2267786666 .0000000640 .0002529822 .0001460593 15728452.000000 15728433.857983 18.142017 0.000115        0 0 0 0 0 0 0 0        .1074516667 .0000004651 .0006819824 .0003937427 15728472.000000 15728433.857983 38.142017 0.000243        .1624403334 .0000000244 .0001562049 .0000901849 15728512.000000 15728433.857983 78.142017 0.000497        .1072106666 .0000000105 .0001024695 .0000591607 15728389.000000 15728433.857983 44.857983 0.000285         
31981568       .2302946666 .0000002621 .0005119570 .0002955785 15990648.000000 15990700.067255 52.067255 0.000326        0 0 0 0 0 0 0 0        .1086763333 .0000000131 .0001144552 .0000660807 15990747.000000 15990700.067255 46.932745 0.000294        .1648940000 .0000001536 .0003919183 .0002262741 15990804.000000 15990700.067255 103.932745 0.000650        .1087443333 .0000000290 .0001702938 .0000983191 15990663.000000 15990700.067255 37.067255 0.000232         
32505856       .2337140000 .0000000126 .0001122497 .0000648073 16252702.000000 16252766.391903 64.391903 0.000396        0 0 0 0 0 0 0 0        .1101900000 .0000000700 .0002645751 .0001527525 16252828.000000 16252766.391903 61.608097 0.000379        .1677310000 .0000013522 .0011628413 .0006713667 16252825.000000 16252766.391903 58.608097 0.000361        .1101133334 .0000000245 .0001565247 .0000903695 16252704.000000 16252766.391903 62.391903 0.000384         
33030144       .2376363334 .0000000453 .0002128379 .0001228820 16514905.000000 16514900.373289 4.626711 0.000028        0 0 0 0 0 0 0 0        .1118836667 .0000000447 .0002114237 .0001220655 16514941.000000 16514900.373289 40.626711 0.000246        .1701890000 .0000000420 .0002049390 .0001183215 16514996.000000 16514900.373289 95.626711 0.000579        .1122326666 .0000000722 .0002687005 .0001551343 16514867.000000 16514900.373289 33.373289 0.000202         
33554432       .2412180000 .0000001738 .0004168932 .0002406934 16777194.000000 16777168.055593 25.944407 0.000155        0 0 0 0 0 0 0 0        .1134626666 .0000000105 .0001024695 .0000591607 16777213.000000 16777168.055593 44.944407 0.000268        .1727863334 .0000008005 .0008947066 .0005165590 16777162.000000 16777168.055593 6.055593 0.000036        .1136983334 .0000000413 .0002032240 .0001173314 16777128.000000 16777168.055593 40.055593 0.000239         
34078720       .2446720000 .0000000226 .0001503329 .0000867947 17039470.000000 17039479.907609 9.907609 0.000058        0 0 0 0 0 0 0 0        .1149950000 0 0 0 17039526.000000 17039479.907609 46.092391 0.000271        .1749673334 .0000000453 .0002128379 .0001228820 17039488.000000 17039479.907609 8.092391 0.000047        .1152000000 .0000001991 .0004462062 .0002576172 17039454.000000 17039479.907609 25.907609 0.000152         
34603008       .2485246667 .0000001360 .0003687817 .0002129162 17301698.000000 17301704.596965 6.596965 0.000038        0 0 0 0 0 0 0 0        .1172800000 .0000007605 .0008720665 .0005034878 17301754.000000 17301704.596965 49.403035 0.000286        .1776246667 .0000001329 .0003645545 .0002104756 17301690.000000 17301704.596965 14.596965 0.000084        .1170443334 .0000001689 .0004109744 .0002372761 17301678.000000 17301704.596965 26.596965 0.000154         
