16252928       .1335306667 .0000000102 .0001009950 .0000583094 8127248.000000 8127255.952634 7.952634 0.000098        0 0 0 0 0 0 0 0        .0608600000 .0000000034 .0000583095 .0000336650 8127243.000000 8127255.952634 12.952634 0.000159        .0951633333 .0000011359 .0010657860 .0006153318 8127273.500000 8127255.952634 17.547366 0.000216        .0612693334 .0000000244 .0001562049 .0000901849 8127247.000000 8127255.952634 8.952634 0.000110         
16777216       .1376600000 .0000000034 .0000583095 .0000336650 8389062.000000 8389081.590939 19.590939 0.000234        0 0 0 0 0 0 0 0        .0627700000 .0000001998 .0004469899 .0002580697 8389062.000000 8389081.590939 19.590939 0.000234        .0970750000 .0000000733 .0002707397 .0001563116 8389075.000000 8389081.590939 6.590939 0.000079        .0625686667 .0000000102 .0001009950 .0000583094 8389074.000000 8389081.590939 7.590939 0.000090         
17301504       .1416533334 .0000000035 .0000591607 .0000341564 8651156.000000 8651179.113970 23.113970 0.000267        0 0 0 0 0 0 0 0        .0644436667 .0000000244 .0001562049 .0000901849 8651158.000000 8651179.113970 21.113970 0.000244        .0998400000 .0000000104 .0001019803 .0000588783 8651200.000000 8651179.113970 20.886030 0.000241        .0642046666 .0000000105 .0001024695 .0000591607 8651171.000000 8651179.113970 8.113970 0.000094         
17825792       .1459883333 .0000003181 .0005640035 .0003256275 8912820.000000 8912827.462064 7.462064 0.000084        0 0 0 0 0 0 0 0        .0659116666 .0000000035 .0000591607 .0000341564 8912818.000000 8912827.462064 9.462064 0.000106        .1024343334 .0000001084 .0003292415 .0001900876 8912878.000000 8912827.462064 50.537936 0.000567        .0661856666 .0000001698 .0004120679 .0002379075 8912816.000000 8912827.462064 11.462064 0.000129         
18350080       .1497430000 .0000000245 .0001565247 .0000903695 9175134.000000 9175135.015153 1.015153 0.000011        0 0 0 0 0 0 0 0        .0672426667 .0000000455 .0002133072 .0001231529 9175133.000000 9175135.015153 2.015153 0.000022        .1049943333 .0000000557 .0002360084 .0001362595 9175155.000000 9175135.015153 19.984847 0.000218        .0673783333 .0000000108 .0001039230 .0000599999 9175130.000000 9175135.015153 5.015153 0.000055         
18874368       .1538390000 .0000000034 .0000583095 .0000336650 9437296.000000 9437314.375699 18.375699 0.000195        0 0 0 0 0 0 0 0        .0690530000 .0000001706 .0004130375 .0002384673 9437304.000000 9437314.375699 10.375699 0.000110        .1081686666 .0000002552 .0005051732 .0002916618 9437361.000000 9437314.375699 46.624301 0.000494        .0690180000 0 0 0 9437302.000000 9437314.375699 12.375699 0.000131         
19398656       .1579350000 .0000000558 .0002362202 .0001363817 9699432.000000 9699430.850968 1.149032 0.000012        0 0 0 0 0 0 0 0        .0705186667 .0000000249 .0001577973 .0000911043 9699436.000000 9699430.850968 5.149032 0.000053        .1106270000 .0000000134 .0001157583 .0000668330 9699466.000000 9699430.850968 35.149032 0.000362        .0706226667 .0000000868 .0002946183 .0001700979 9699413.000000 9699430.850968 17.850968 0.000184         
19922944       .1620310000 .0000000251 .0001584297 .0000914694 9961037.000000 9961025.574643 11.425357 0.000115        0 0 0 0 0 0 0 0        .0721236666 .0000000453 .0002128379 .0001228820 9961031.000000 9961025.574643 5.425357 0.000054        .1134250000 .0000000245 .0001565247 .0000903695 9961061.000000 9961025.574643 35.425357 0.000356        .0723966667 .0000000734 .0002709243 .0001564182 9961015.000000 9961025.574643 10.574643 0.000106         
20447232       .1659560000 .0000000034 .0000583095 .0000336650 10223102.000000 10223071.203974 30.796026 0.000301        0 0 0 0 0 0 0 0        .0737963333 .0000000453 .0002128379 .0001228820 10223073.000000 10223071.203974 1.796026 0.000018        .1161560000 .0000000034 .0000583095 .0000336650 10223114.000000 10223071.203974 42.796026 0.000419        .0736576667 .0000000136 .0001166190 .0000673300 10223060.000000 10223071.203974 11.203974 0.000110         
20971520       .1699510000 .0000000461 .0002147091 .0001239623 10485459.000000 10485480.039175 21.039175 0.000201        0 0 0 0 0 0 0 0        .0758443334 .0000008625 .0009287087 .0005361902 10485474.000000 10485480.039175 6.039175 0.000058        .1187496667 .0000003178 .0005637375 .0003254739 10485504.000000 10485480.039175 23.960825 0.000229        .0756396666 .0000000035 .0000591607 .0000341564 10485479.000000 10485480.039175 1.039175 0.000010         
21495808       .1745580000 .0000012199 .0011044908 .0006376780 10747597.000000 10747628.343674 31.343674 0.000292        0 0 0 0 0 0 0 0        .0769023333 .0000000105 .0001024695 .0000591607 10747637.000000 10747628.343674 8.656326 0.000081        .1210360000 0 0 0 10747678.000000 10747628.343674 49.656326 0.000462        .0776543334 .0000011318 .0010638608 .0006142203 10747616.000000 10747628.343674 12.343674 0.000115         
22020096       .1784830000 .0000008806 .0009384028 .0005417871 11009781.000000 11009792.955764 11.955764 0.000109        0 0 0 0 0 0 0 0        .0785066667 .0000000035 .0000591607 .0000341564 11009799.000000 11009792.955764 6.044236 0.000055        .1245536667 .0000000657 .0002563201 .0001479864 11009838.000000 11009792.955764 45.044236 0.000409        .0785773334 .0000000245 .0001565247 .0000903695 11009795.000000 11009792.955764 2.044236 0.000019         
22544384       .1818293333 .0000000451 .0002123676 .0001226104 11271916.000000 11271928.524510 12.524510 0.000111        0 0 0 0 0 0 0 0        .0800446666 .0000000246 .0001568438 .0000905538 11271930.000000 11271928.524510 1.475490 0.000013        .1267713333 .0000000316 .0001777638 .0001026319 11271990.000000 11271928.524510 61.475490 0.000545        .0806250000 .0000004824 .0006945502 .0004009987 11271932.000000 11271928.524510 3.475490 0.000031         
23068672       .1861300000 .0000000462 .0002149418 .0001240967 11534080.000000 11534073.848097 6.151903 0.000053        0 0 0 0 0 0 0 0        .0817470000 .0000000030 .0000547722 .0000316227 11534091.000000 11534073.848097 17.151903 0.000149        .1296723334 .0000003184 .0005642694 .0003257810 11534097.000000 11534073.848097 23.151903 0.000201        .0819190000 .0000000101 .0001004987 .0000580229 11534082.000000 11534073.848097 8.151903 0.000071         
23592960       .1905320000 .0000002133 .0004618441 .0002666458 11796282.000000 11796228.878510 53.121490 0.000450        0 0 0 0 0 0 0 0        .0835243333 .0000001082 .0003289376 .0001899122 11796238.000000 11796228.878510 9.121490 0.000077        .1325736667 .0000004437 .0006661080 .0003845776 11796256.000000 11796228.878510 27.121490 0.000230        .0834550000 .0000000414 .0002034698 .0001174733 11796247.000000 11796228.878510 18.121490 0.000154         
24117248       .1940820000 .0000000454 .0002130727 .0001230175 12058274.000000 12058320.299840 46.299840 0.000384        0 0 0 0 0 0 0 0        .0849580000 .0000000138 .0001174734 .0000678232 12058341.000000 12058320.299840 20.700160 0.000172        .1348960000 .0000007360 .0008579044 .0004953113 12058317.000000 12058320.299840 3.299840 0.000027        .0851970000 .0000000420 .0002049390 .0001183215 12058314.000000 12058320.299840 6.299840 0.000052         
24641536       .1980073334 .0000000453 .0002128379 .0001228820 12320458.000000 12320482.750054 24.750054 0.000201        0 0 0 0 0 0 0 0        .0865266666 .0000000311 .0001763519 .0001018168 12320507.000000 12320482.750054 24.249946 0.000197        .1377950000 .0000001509 .0003884584 .0002242765 12320549.000000 12320482.750054 66.249946 0.000538        .0864256666 .0000000105 .0001024695 .0000591607 12320489.000000 12320482.750054 6.249946 0.000051         
25165824       .2022060000 .0000000663 .0002574878 .0001486606 12582584.000000 12582653.111903 69.111903 0.000549        0 0 0 0 0 0 0 0        .0883356666 .0000000240 .0001549193 .0000894426 12582674.000000 12582653.111903 20.888097 0.000166        .1402550000 .0000003413 .0005842088 .0003372931 12582659.000000 12582653.111903 5.888097 0.000047        .0882676667 .0000000102 .0001009950 .0000583094 12582662.000000 12582653.111903 8.888097 0.000071         
25690112       .2060630000 .0000000454 .0002130727 .0001230175 12844774.000000 12844759.724084 14.275916 0.000111        0 0 0 0 0 0 0 0        .0898730000 .0000000034 .0000583095 .0000336650 12844779.000000 12844759.724084 19.275916 0.000150        .1428480000 .0000000420 .0002049390 .0001183215 12844737.000000 12844759.724084 22.724084 0.000177        .0898730000 .0000000454 .0002130727 .0001230175 12844774.000000 12844759.724084 14.275916 0.000111         
26214400       .2103640000 .0000000663 .0002574878 .0001486606 13106648.000000 13106667.347546 19.347546 0.000148        0 0 0 0 0 0 0 0        .0916490000 .0000000420 .0002049390 .0001183215 13106685.000000 13106667.347546 17.652454 0.000135        .1455103333 .0000000314 .0001772004 .0001023066 13106697.000000 13106667.347546 29.652454 0.000226        .0914773334 .0000000244 .0001562049 .0000901849 13106678.000000 13106667.347546 10.652454 0.000081         
26738688       .2142890000 .0000000454 .0002130727 .0001230175 13368904.000000 13368899.889240 4.110760 0.000031        0 0 0 0 0 0 0 0        .0937643334 .0000021638 .0014709860 .0008492741 13368924.000000 13368899.889240 24.110760 0.000180        .1480370000 .0000000032 .0000565685 .0000326598 13368965.000000 13368899.889240 65.110760 0.000487        .0932863334 .0000003877 .0006226556 .0003594903 13368914.000000 13368899.889240 14.110760 0.000106         
27262976       .2180436666 .0000000140 .0001183215 .0000683129 13631231.000000 13631218.139953 12.860047 0.000094        0 0 0 0 0 0 0 0        .0947200000 .0000000733 .0002707397 .0001563116 13631237.000000 13631218.139953 18.860047 0.000138        .1506646666 .0000000444 .0002107130 .0001216552 13631286.000000 13631218.139953 67.860047 0.000498        .0947540000 .0000000138 .0001174734 .0000678232 13631233.000000 13631218.139953 14.860047 0.000109         
27787264       .2222420000 .0000000454 .0002130727 .0001230175 13893323.000000 13893309.432073 13.567927 0.000098        0 0 0 0 0 0 0 0        .0962553334 .0000000308 .0001754992 .0001013245 13893348.000000 13893309.432073 38.567927 0.000278        .1534643334 .0000000138 .0001174734 .0000678232 13893304.000000 13893309.432073 5.432073 0.000039        .0963913333 .0000002559 .0005058655 .0002920615 13893339.000000 13893309.432073 29.567927 0.000213         
28311552       .2262360000 .0000000034 .0000583095 .0000336650 14155645.000000 14155630.831216 14.168784 0.000100        0 0 0 0 0 0 0 0        .0979966667 .0000000734 .0002709243 .0001564182 14155661.000000 14155630.831216 30.168784 0.000213        .1561600000 0 0 0 14155652.000000 14155630.831216 21.168784 0.000150        .0981330000 .0000000663 .0002574878 .0001486606 14155647.000000 14155630.831216 16.168784 0.000114         
28835840       .2302623333 .0000001078 .0003283291 .0001895608 14417714.000000 14417735.124370 21.124370 0.000147        0 0 0 0 0 0 0 0        .0993963334 .0000000140 .0001183215 .0000683129 14417766.000000 14417735.124370 30.875630 0.000214        .1593683334 .0000007372 .0008586035 .0004957149 14417732.000000 14417735.124370 3.124370 0.000022        .0996350000 .0000001260 .0003549647 .0002049389 14417768.000000 14417735.124370 32.875630 0.000228         
29360128       .2343933334 .0000000314 .0001772004 .0001023066 14679838.000000 14679815.275189 22.724811 0.000155        0 0 0 0 0 0 0 0        .1011356667 .0000000240 .0001549193 .0000894426 14679850.000000 14679815.275189 34.724811 0.000237        .1616210000 .0000000663 .0002574878 .0001486606 14679870.000000 14679815.275189 54.724811 0.000373        .1011713334 .0000000105 .0001024695 .0000591607 14679836.000000 14679815.275189 20.724811 0.000141         
29884416       .2383186666 .0000000140 .0001183215 .0000683129 14941789.000000 14941808.449920 19.449920 0.000130        0 0 0 0 0 0 0 0        .1025706667 .0000000035 .0000591607 .0000341564 14941843.000000 14941808.449920 34.550080 0.000231        .1644883334 .0000000244 .0001562049 .0000901849 14941854.000000 14941808.449920 45.550080 0.000305        .1026046666 .0000000105 .0001024695 .0000591607 14941851.000000 14941808.449920 42.550080 0.000285         
30408704       .2424163333 .0000000878 .0002963106 .0001710750 15203974.000000 15203935.073761 38.926239 0.000256        0 0 0 0 0 0 0 0        .1041406666 .0000000105 .0001024695 .0000591607 15203979.000000 15203935.073761 43.926239 0.000289        .1669440000 .0000000036 .0000600000 .0000346410 15204025.000000 15203935.073761 89.926239 0.000591        .1044140000 .0000000138 .0001174734 .0000678232 15203975.000000 15203935.073761 39.926239 0.000263         
30932992       .2463743334 .0000000314 .0001772004 .0001023066 15466308.000000 15466314.433159 6.433159 0.000042        0 0 0 0 0 0 0 0        .1059156667 .0000000140 .0001183215 .0000683129 15466361.000000 15466314.433159 46.566841 0.000301        .1697123334 .0000000240 .0001549193 .0000894426 15466409.000000 15466314.433159 94.566841 0.000611        .1065640000 .0000012199 .0011044908 .0006376780 15466337.000000 15466314.433159 22.566841 0.000146         
31457280       .2503340000 .0000000034 .0000583095 .0000336650 15728436.000000 15728433.857983 2.142017 0.000014        0 0 0 0 0 0 0 0        .1073493334 .0000000035 .0000591607 .0000341564 15728478.000000 15728433.857983 44.142017 0.000281        .1725780000 .0000001713 .0004138840 .0002389560 15728476.000000 15728433.857983 42.142017 0.000268        .1081686667 .0000000980 .0003130495 .0001807392 15728479.000000 15728433.857983 45.142017 0.000287         
31981568       .2542250000 .0000000034 .0000583095 .0000336650 15990697.000000 15990700.067255 3.067255 0.000019        0 0 0 0 0 0 0 0        .1092946667 .0000000560 .0002366431 .0001366259 15990746.000000 15990700.067255 45.932745 0.000287        .1751383333 .0000000244 .0001562049 .0000901849 15990765.000000 15990700.067255 64.932745 0.000406        .1092266666 .0000000244 .0001562049 .0000901849 15990740.000000 15990700.067255 39.932745 0.000250         
32505856       .2588333334 .0000006954 .0008339064 .0004814560 16252647.000000 16252766.391903 119.391903 0.000735        0 0 0 0 0 0 0 0        .1105576666 .0000000244 .0001562049 .0000901849 16252824.000000 16252766.391903 57.608097 0.000354        .1775276666 .0000000244 .0001562049 .0000901849 16252849.000000 16252766.391903 82.608097 0.000508        .1108640000 .0000000250 .0001581138 .0000912870 16252799.000000 16252766.391903 32.608097 0.000201         
33030144       .2623476666 .0000000102 .0001009950 .0000583094 16514927.000000 16514900.373289 26.626711 0.000161        0 0 0 0 0 0 0 0        .1123670000 .0000000454 .0002130727 .0001230175 16514946.000000 16514900.373289 45.626711 0.000276        .1803933333 .0000000446 .0002111871 .0001219289 16515008.000000 16514900.373289 107.626711 0.000652        .1121963333 .0000000244 .0001562049 .0000901849 16514919.000000 16514900.373289 18.626711 0.000113         
33554432       .2665470000 .0000000942 .0003069201 .0001772004 16777165.000000 16777168.055593 3.055593 0.000018        0 0 0 0 0 0 0 0        .1138343334 .0000000140 .0001183215 .0000683129 16777214.000000 16777168.055593 45.944407 0.000274        .1832960000 .0000001260 .0003549647 .0002049389 16777167.000000 16777168.055593 1.055593 0.000006        .1142443333 .0000000140 .0001183215 .0000683129 16777182.000000 16777168.055593 13.944407 0.000083         
34078720       .2704040000 .0000000034 .0000583095 .0000336650 17039454.000000 17039479.907609 25.907609 0.000152        0 0 0 0 0 0 0 0        .1154730000 .0000000454 .0002130727 .0001230175 17039538.000000 17039479.907609 58.092391 0.000341        .1857876666 .0000000244 .0001562049 .0000901849 17039550.000000 17039479.907609 70.092391 0.000411        .1154050000 .0000000420 .0002049390 .0001183215 17039520.000000 17039479.907609 40.092391 0.000235         
34603008       .2745686667 .0000000560 .0002366431 .0001366259 17301728.000000 17301704.596965 23.403035 0.000135        0 0 0 0 0 0 0 0        .1171446666 .0000000108 .0001039230 .0000599999 17301736.000000 17301704.596965 31.403035 0.000182        .1884490000 .0000000035 .0000591607 .0000341564 17301760.000000 17301704.596965 55.403035 0.000320        .1170773334 .0000000455 .0002133072 .0001231529 17301702.000000 17301704.596965 2.596965 0.000015         
