368640       .0252026667 .0000000516 .0002271563 .0001311487 inf 184141.758105 inf inf        .0266913333 .0000002533 .0005032891 .0002905740 inf 184141.758105 inf inf        .0243880000 .0000000567 .0002381176 .0001374772 inf 184141.758105 inf inf        .0264223334 .0000002624 .0005122499 .0002957476 inf 184141.758105 inf inf         
376832       .0260650000 .0000000061 .0000781024 .0000450924 inf 188266.276235 inf inf        .0264740000 .0000000017 .0000412310 .0000238047 inf 188266.276235 inf inf        .0249040000 .0000001113 .0003336165 .0001926135 inf 188266.276235 inf inf        .0265463333 .0000001233 .0003511409 .0002027312 inf 188266.276235 inf inf         
385024       .0259090000 .0000001357 .0003683748 .0002126812 inf 192388.153467 inf inf        .0275863334 .0000000133 .0001153256 .0000665832 inf 192388.153467 inf inf        .0252613334 .0000006715 .0008194510 .0004731102 inf 192388.153467 inf inf        .0276720000 .0000023482 .0015323837 .0008847221 inf 192388.153467 inf inf         
393216       .0270483333 .0000000161 .0001268857 .0000732574 inf 196485.029806 inf inf        .0280350000 .0000001921 .0004382921 .0002530480 inf 196485.029806 inf inf        .0255786666 .0000001202 .0003466987 .0002001665 inf 196485.029806 inf inf        .0270863333 .0000000268 .0001637070 .0000945162 inf 196485.029806 inf inf         
401408       .0273440000 .0000002465 .0004964876 .0002866472 inf 200531.323339 inf inf        .0279573333 .0000002176 .0004664761 .0002693201 inf 200531.323339 inf inf        .0265516667 .0000001383 .0003718870 .0002147090 inf 200531.323339 inf inf        .0273526666 .0000000411 .0002027313 .0001170469 inf 200531.323339 inf inf         
409600       .0277366666 .0000001298 .0003602776 .0002080063 inf 204615.869586 inf inf        .0289490000 .0000000374 .0001933907 .0001116541 inf 204615.869586 inf inf        .0268983333 .0000000071 .0000842614 .0000486483 inf 204615.869586 inf inf        .0278253333 .0000000012 .0000346410 .0000199999 inf 204615.869586 inf inf         
417792       .0286750000 .0000002284 .0004779121 .0002759226 inf 208717.979317 inf inf        .0289703334 .0000001125 .0003354101 .0001936491 inf 208717.979317 inf inf        .0268900000 .0000001518 .0003896151 .0002249443 inf 208717.979317 inf inf        .0287416667 .0000000713 .0002670205 .0001541643 inf 208717.979317 inf inf         
425984       .0289546667 .0000000047 .0000685565 .0000395811 inf 212842.998178 inf inf        .0296800000 .0000000549 .0002343074 .0001352774 inf 212842.998178 inf inf        .0275996666 .0000000864 .0002939387 .0001697055 inf 212842.998178 inf inf        .0288063333 .0000001861 .0004313930 .0002490648 inf 212842.998178 inf inf         
434176       .0290670000 .0000000477 .0002184032 .0001260951 inf 216940.779507 inf inf        .0299270000 .0000001589 .0003986226 .0002301448 inf 216940.779507 inf inf        .0281720000 .0000000158 .0001256980 .0000725717 inf 216940.779507 inf inf        .0294916667 .0000001134 .0003367491 .0001944221 inf 216940.779507 inf inf         
442368       .0293196667 .0000001030 .0003209361 .0001852925 inf 221069.766091 inf inf        .0305880000 .0000000091 .0000953939 .0000550756 inf 221069.766091 inf inf        .0282366666 .0000000016 .0000400000 .0000230940 inf 221069.766091 inf inf        .0300240000 .0000000137 .0001170469 .0000675770 inf 221069.766091 inf inf         
450560       .0299033333 .0000000764 .0002764054 .0001595827 inf 225134.576992 inf inf        .0310853334 .0000000738 .0002716615 .0001568438 inf 225134.576992 inf inf        .0289570000 .0000000359 .0001894729 .0001093922 inf 225134.576992 inf inf        .0304673334 .0000000053 .0000728010 .0000420316 inf 225134.576992 inf inf         
458752       .0309053334 .0000023077 .0015191115 .0008770594 inf 229261.203896 inf inf        .0311583333 .0000002500 .0005000000 .0002886751 inf 229261.203896 inf inf        .0293756666 .0000000306 .0001749285 .0001009950 inf 229261.203896 inf inf        .0307036666 .0000000028 .0000529150 .0000305504 inf 229261.203896 inf inf         
466944       .0306450000 .0000000039 .0000624499 .0000360554 inf 233392.487554 inf inf        .0326230000 .0000031846 .0017845447 .0010303073 inf 233392.487554 inf inf        .0293710000 .0000001980 .0004449719 .0002569046 inf 233392.487554 inf inf        .0312310000 .0000000300 .0001732050 .0000999999 inf 233392.487554 inf inf         
475136       .0311686666 .0000000576 .0002400000 .0001385640 inf 237520.786844 inf inf        .0322406667 .0000000590 .0002428991 .0001402378 inf 237520.786844 inf inf        .0301420000 .0000000058 .0000761577 .0000439696 inf 237520.786844 inf inf        .0329723334 .0000041578 .0020390684 .0011772566 inf 237520.786844 inf inf         
483328       .0313920000 .0000000090 .0000948683 .0000547722 inf 241594.454715 inf inf        .0323996666 .0000000388 .0001969771 .0001137247 inf 241594.454715 inf inf        .0305616667 .0000000132 .0001148912 .0000663324 inf 241594.454715 inf inf        .0322843333 .0000000033 .0000574456 .0000331662 inf 241594.454715 inf inf         
491520       .0324560000 .0000005161 .0007184010 .0004147690 inf 245675.103593 inf inf        .0329396667 .0000000072 .0000848528 .0000489897 inf 245675.103593 inf inf        .0303220000 .0000000149 .0001220655 .0000704745 inf 245675.103593 inf inf        .0325233333 .0000000065 .0000806225 .0000465474 inf 245675.103593 inf inf         
499712       .0324616666 .0000000413 .0002032240 .0001173314 inf 249762.079645 inf inf        .0335613333 .0000000064 .0000800000 .0000461880 inf 249762.079645 inf inf        .0336336667 .0000000015 .0000387298 .0000223606 inf 249762.079645 inf inf        .0328943334 .0000000094 .0000969535 .0000559761 inf 249762.079645 inf inf         
507904       .0330800000 .0000000066 .0000812403 .0000469041 inf 253806.085790 inf inf        .0339640000 .0000000026 .0000509901 .0000294391 inf 253806.085790 inf inf        .0349883334 .0000025773 .0016053971 .0009268764 inf 253806.085790 inf inf        .0332710000 .0000000997 .0003157530 .0001823000 inf 253806.085790 inf inf         
516096       .0335576667 .0000000570 .0002387467 .0001378404 inf 257882.341030 inf inf        .0343620000 .0000000047 .0000685565 .0000395811 inf 257882.341030 inf inf        .0343513333 .0000001481 .0003848376 .0002221860 inf 257882.341030 inf inf        .0333910000 .0000000521 .0002282542 .0001317826 inf 257882.341030 inf inf         
524288       .0337756667 .0000000033 .0000574456 .0000331662 inf 261985.181763 inf inf        .0344533333 .0000000017 .0000412310 .0000238047 inf 261985.181763 inf inf        .0350336667 .0000000018 .0000424264 .0000244948 inf 261985.181763 inf inf        .0338220000 .0000000751 .0002740437 .0001582192 inf 261985.181763 inf inf         
