3407872       .0193866666 .0000000086 .0000927361 .0000535412 1750.608276 1750.338273 0.270003 0.015426        .0222963334 .0000000590 .0002428991 .0001402378 1750.000000 1750.338273 0.338273 0.019326        .0342946666 .0000005114 .0007151223 .0004128760 1750.338501 1750.338273 0.000228 0.000013        .2554753334 .0000000105 .0001024695 .0000591607 1748.147705 1750.338273 2.190568 0.125151         
3538944       .0206006666 .0000000172 .0001311487 .0000757187 2135.954102 2135.667906 0.286195 0.013401        .0229973334 .0000000144 .0001200000 .0000692820 2134.000000 2135.667906 1.667906 0.078098        .0353650000 .0000003719 .0006098360 .0003520889 2135.668213 2135.667906 0.000307 0.000014        .2651603334 .0000000168 .0001296148 .0000748331 2133.633301 2135.667906 2.034606 0.095268         
3670016       .0211050000 .0000000278 .0001667333 .0000962635 1932.635620 1932.399055 0.236565 0.012242        .0234676667 .0000000768 .0002771281 .0001599999 1932.000000 1932.399055 0.399055 0.020651        .0357783334 .0000000931 .0003051229 .0001761627 1932.399292 1932.399055 0.000237 0.000012        .2745570000 .0000000259 .0001609347 .0000929156 1930.562012 1932.399055 1.837044 0.095065         
3801088       .0214976667 .0000000041 .0000640312 .0000369684 1641.391602 1641.083004 0.308598 0.018805        .0239800000 .0000000656 .0002561249 .0001478737 1640.000000 1641.083004 1.083004 0.065993        .0368000000 .0000000710 .0002664582 .0001538397 1641.083252 1641.083004 0.000248 0.000015        .2845460000 .0000008903 .0009435570 .0005447628 1638.839844 1641.083004 2.243160 0.136688         
3932160       .0220746666 .0000000330 .0001816590 .0001048808 1006.370605 1006.144037 0.226569 0.022519        .0247946666 .0000000254 .0001593737 .0000920144 1005.500000 1006.144037 0.644037 0.064010        .0375500000 .0000002990 .0005468089 .0003157002 1006.144287 1006.144037 0.000250 0.000025        .2935986667 .0000000436 .0002088061 .0001205542 1003.796875 1006.144037 2.347162 0.233283         
4063232       .0227073334 .0000003365 .0005800862 .0003349129 809.205505 809.178750 0.026756 0.003307        .0247413333 .0000000343 .0001852025 .0001069267 807.500000 809.178750 1.678750 0.207463        .0392396666 .0000016376 .0012796874 .0007388278 809.178955 809.178750 0.000205 0.000025        .3033730000 .0000000155 .0001244989 .0000718794 807.068604 809.178750 2.110146 0.260776         
4194304       .0229323333 .0000000001 .0000100000 .0000057735 987.454102 987.422122 0.031979 0.003239        .0251413334 .0000001064 .0003261901 .0001883259 986.500000 987.422122 0.922122 0.093387        .0394056667 .0000000139 .0001178982 .0000680685 987.422363 987.422122 0.000241 0.000024        .3126900000 .0000000659 .0002567099 .0001482115 985.728394 987.422122 1.693729 0.171530         
4325376       .0232523334 .0000000046 .0000678232 .0000391577 653.710571 653.854970 0.144398 0.022084        .0257406666 .0000000346 .0001860107 .0001073933 653.500000 653.854970 0.354970 0.054289        .0401910000 .0000000706 .0002657066 .0001534057 653.855347 653.854970 0.000377 0.000058        .3221436667 .0000000001 .0000100000 .0000057735 652.295654 653.854970 1.559315 0.238480         
4456448       .0239253333 .0000000242 .0001555634 .0000898145 822.159302 822.284485 0.125183 0.015224        .0263143334 .0000001572 .0003964845 .0002289104 823.000000 822.284485 0.715515 0.087016        .0437890000 .0000110142 .0033187648 .0019160897 822.284912 822.284485 0.000427 0.000052        .3315233333 .0000000078 .0000883176 .0000509901 820.704102 822.284485 1.580383 0.192194         
4587520       .0243626666 .0000000259 .0001609347 .0000929156 754.614380 754.793448 0.179068 0.023724        .0267563334 .0000005947 .0007711679 .0004452339 757.000000 754.793448 2.206552 0.292338        .0433930000 .0000065313 .0025556408 .0014754999 754.793945 754.793448 0.000497 0.000066        .3420306667 .0000006044 .0007774316 .0004488503 753.302979 754.793448 1.490470 0.197467         
4718592       .0248110000 .0000000018 .0000424264 .0000244948 511.358643 511.429606 0.070963 0.013875        .0275286667 .0000001972 .0004440720 .0002563850 511.000000 511.429606 0.429606 0.084001        .0467990000 .0000106060 .0032566854 .0018802481 511.429932 511.429606 0.000326 0.000064        .3508446667 .0000000390 .0001974841 .0001140174 510.012939 511.429606 1.416666 0.277001         
4849664       .0252190000 .0000000064 .0000800000 .0000461880 248.040375 247.883043 0.157332 0.063470        .0274166666 .0000001795 .0004236744 .0002446085 248.000000 247.883043 0.116957 0.047182        .0436533334 .0000001296 .0003600000 .0002078460 247.883423 247.883043 0.000380 0.000153        .3603530000 .0000000117 .0001081665 .0000624499 246.211914 247.883043 1.671129 0.674160         
4980736       .0256553334 .0000000050 .0000707106 .0000408247 523.051941 523.000435 0.051506 0.009848        .0280233333 .0000000332 .0001822086 .0001051981 523.500000 523.000435 0.499565 0.095519        .0465876666 .0000157378 .0039670896 .0022904002 523.000610 523.000435 0.000176 0.000034        .3699256667 .0000000052 .0000721110 .0000416333 521.496338 523.000435 1.504097 0.287590         
5111808       .0259400000 .0000000051 .0000714142 .0000412310 1035.718750 1035.800550 0.081800 0.007897        .0285226666 .0000000139 .0001178982 .0000680685 1038.000000 1035.800550 2.199450 0.212343        .0477033334 .0000108626 .0032958458 .0019028574 1035.800781 1035.800550 0.000232 0.000022        .3795200000 .0000000357 .0001889444 .0001090871 1034.324219 1035.800550 1.476331 0.142530         
5242880       .0264010000 .0000000013 .0000360555 .0000208166 1236.933838 1237.020073 0.086235 0.006971        .0296200000 .0000011867 .0010893576 .0006289409 1238.000000 1237.020073 0.979927 0.079217        .0462943333 .0000000344 .0001854723 .0001070824 1237.020264 1237.020073 0.000191 0.000015        .3891490000 .0000000017 .0000412310 .0000238047 1235.645996 1237.020073 1.374077 0.111080         
5373952       .0268190000 .0000000260 .0001612451 .0000930949 719.068359 718.391018 0.677342 0.094286        .0292596667 .0000000020 .0000447213 .0000258198 719.500000 718.391018 1.108982 0.154370        .0473513333 .0000000042 .0000648074 .0000374165 718.391174 718.391018 0.000157 0.000022        .3985113333 .0000000077 .0000877496 .0000506622 717.361572 718.391018 1.029445 0.143299         
5505024       .0273186666 .0000000223 .0001493318 .0000862167 -214.416168 -215.561641 1.145472 0.531390        .0296246666 .0000000211 .0001452583 .0000838649 -216.000000 -215.561641 0.438359 0.203357        .0482153334 .0000003007 .0005483611 .0003165964 -215.561523 -215.561641 0.000117 0.000054        .4078326667 .0000000002 .0000141421 .0000081649 -216.442627 -215.561641 0.880986 0.408693         
5636096       .0276750000 .0000000237 .0001539480 .0000888819 -518.636169 -519.675236 1.039067 0.199945        .0303466667 .0000000739 .0002718455 .0001569500 -518.000000 -519.675236 1.675236 0.322362        .0506463334 .0000039010 .0019750949 .0011403215 -519.675293 -519.675236 0.000057 0.000011        .4177963334 .0000000406 .0002014944 .0001163328 -520.544922 -519.675236 0.869686 0.167352         
5767168       .0282536666 .0000000007 .0000264575 .0000152752 -862.954956 -864.165596 1.210640 0.140093        .0305066667 .0000000207 .0001438749 .0000830662 -862.000000 -864.165596 2.165596 0.250600        .0502986667 .0000013658 .0011686744 .0006747344 -864.165527 -864.165596 0.000068 0.000008        .4271053333 .0000000076 .0000871779 .0000503321 -864.869629 -864.165596 0.704033 0.081470         
5898240       .0288853333 .0000000856 .0002925747 .0001689180 -1421.492188 -1422.579606 1.087419 0.076440        .0312810000 .0000000028 .0000529150 .0000305504 -1420.000000 -1422.579606 2.579606 0.181333        .0509643333 .0000000667 .0002582634 .0001491084 -1422.579590 -1422.579606 0.000016 0.000001        .4364823333 .0000000209 .0001445683 .0000834665 -1423.522949 -1422.579606 0.943343 0.066312         
6029312       .0292246667 .0000000396 .0001989974 .0001148912 -1517.515747 -1518.625942 1.110195 0.073105        .0316020000 .0000000018 .0000424264 .0000244948 -1514.000000 -1518.625942 4.625942 0.304614        .0526966667 .0000010907 .0010443658 .0006029648 -1518.625977 -1518.625942 0.000034 0.000002        .4463680000 .0000000134 .0001157583 .0000668330 -1519.599365 -1518.625942 0.973423 0.064099         
6160384       .0295626667 .0000000089 .0000943398 .0000544671 -1010.102356 -1011.229694 1.127338 0.111482        .0318146667 .0000000078 .0000883176 .0000509901 -1010.000000 -1011.229694 1.229694 0.121604        .0521450000 .0000000819 .0002861817 .0001652270 -1011.229980 -1011.229694 0.000287 0.000028        .4563573334 .0000015037 .0012262544 .0007079783 -1012.141602 -1011.229694 0.911908 0.090178         
6291456       .0300436667 .0000000365 .0001910497 .0001103025 -1035.005127 -1036.420194 1.415067 0.136534        .0322743334 .0000000428 .0002068816 .0001194431 -1035.000000 -1036.420194 1.420194 0.137029        .0527606666 .0000000190 .0001378404 .0000795821 -1036.420166 -1036.420194 0.000028 0.000003        .4598046667 .0000000019 .0000435889 .0000251660 -1037.256348 -1036.420194 0.836154 0.080677         
6422528       .0304023334 .0000000205 .0001431782 .0000826639 -1579.546509 -1580.981990 1.435481 0.090797        .0329906666 .0000000005 .0000223606 .0000129098 -1578.000000 -1580.981990 2.981990 0.188616        .0558536667 .0000038457 .0019610456 .0011322102 -1580.981934 -1580.981990 0.000056 0.000004        .4698186666 .0000011562 .0010752674 .0006208059 -1581.612305 -1580.981990 0.630315 0.039869         
6553600       .0307230000 .0000000022 .0000469041 .0000270800 -1523.499268 -1524.929725 1.430458 0.093805        .0328556667 .0000000008 .0000282842 .0000163298 -1522.000000 -1524.929725 2.929725 0.192122        .0549143334 .0000001576 .0003969886 .0002292014 -1524.929688 -1524.929725 0.000038 0.000002        .4787850000 .0000000092 .0000959166 .0000553774 -1525.758545 -1524.929725 0.828820 0.054351         
6684672       .0313013333 .0000000010 .0000316227 .0000182573 -2099.222656 -2100.734014 1.511358 0.071944        .0337726666 .0000000072 .0000848528 .0000489897 -2096.000000 -2100.734014 4.734014 0.225350        .0557483334 .0000001095 .0003309078 .0001910497 -2100.733887 -2100.734014 0.000127 0.000006        .4884470000 .0000000078 .0000883176 .0000509901 -2101.704590 -2100.734014 0.970576 0.046202         
6815744       .0315990000 .0000000015 .0000387298 .0000223606 -1860.413086 -1861.573160 1.160074 0.062317        .0341333334 .0000001273 .0003567912 .0002059934 -1856.000000 -1861.573160 5.573160 0.299379        .0577963333 .0000021316 .0014600000 .0008429313 -1861.572998 -1861.573160 0.000162 0.000009        .4978100000 .0000000698 .0002641968 .0001525340 -1863.095947 -1861.573160 1.522788 0.081801         
6946816       .0320616667 .0000000301 .0001734935 .0001001665 -1530.748047 -1531.813399 1.065352 0.069548        .0347210000 .0000000945 .0003074085 .0001774823 -1528.000000 -1531.813399 3.813399 0.248947        .0603500000 .0000090399 .0030066426 .0017358859 -1531.813110 -1531.813399 0.000289 0.000019        .5071680000 .0000000152 .0001232882 .0000711804 -1533.319580 -1531.813399 1.506181 0.098327         
7077888       .0325726667 .0000000312 .0001766352 .0001019803 -800.785645 -802.106990 1.321346 0.164734        .0351360000 .0000000048 .0000692820 .0000399999 -799.000000 -802.106990 3.106990 0.387354        .0602506666 .0000041441 .0020357062 .0011753155 -802.106567 -802.106990 0.000423 0.000053        .5167733333 .0000001087 .0003296968 .0001903505 -803.248901 -802.106990 1.141911 0.142364         
7208960       .0328853333 .0000000062 .0000787400 .0000454605 -1294.685181 -1295.732035 1.046855 0.080793        .0357046666 .0000008142 .0009023303 .0005209606 -1294.000000 -1295.732035 1.732035 0.133672        .0613216667 .0000025396 .0015936122 .0009200724 -1295.731567 -1295.732035 0.000468 0.000036        .5257813333 .0000000657 .0002563201 .0001479864 -1296.942871 -1295.732035 1.210836 0.093448         
7340032       .0335756666 .0000000353 .0001878829 .0001084742 -980.297729 -981.507155 1.209426 0.123221        .0356553333 .0000000401 .0002002498 .0001156142 -980.000000 -981.507155 1.507155 0.153555        .0619070000 .0000146717 .0038303655 .0022114625 -981.506958 -981.507155 0.000197 0.000020        .5353053333 .0000001362 .0003690528 .0002130727 -982.791260 -981.507155 1.284105 0.130830         
7471104       .0336886667 .0000000096 .0000979795 .0000565684 -662.614746 -664.092750 1.478004 0.222560        .0361053334 .0000000878 .0002963106 .0001710750 -661.000000 -664.092750 3.092750 0.465711        .0634123334 .0000116007 .0034059800 .0019664434 -664.092407 -664.092750 0.000343 0.000052        .5446893334 .0000000198 .0001407124 .0000812403 -665.367676 -664.092750 1.274926 0.191980         
7602176       .0341280000 .0000000042 .0000648074 .0000374165 -1010.278381 -1011.740240 1.461859 0.144490        .0365080000 .0000000330 .0001816590 .0001048808 -1008.000000 -1011.740240 3.740240 0.369684        .0660863334 .0000150721 .0038822802 .0022414355 -1011.739868 -1011.740240 0.000372 0.000037        .5539970000 .0000000345 .0001857417 .0001072380 -1013.127686 -1011.740240 1.387445 0.137135         
7733248       .0344873333 .0000000041 .0000640312 .0000369684 -1216.785156 -1218.179894 1.394737 0.114494        .0367903334 .0000001788 .0004228474 .0002441310 -1214.000000 -1218.179894 4.179894 0.343126        .0626293334 .0000008754 .0009356281 .0005401851 -1218.179810 -1218.179894 0.000084 0.000007        .5638636667 .0000002253 .0004746577 .0002740437 -1219.421875 -1218.179894 1.241981 0.101954         
7864320       .0358540000 .0000009361 .0009675226 .0005585994 -1699.248047 -1700.682243 1.434197 0.084331        .0372140000 .0000001112 .0003334666 .0001925270 -1694.000000 -1700.682243 6.682243 0.392915        .0645790000 .0000036332 .0019060954 .0011004846 -1700.682007 -1700.682243 0.000237 0.000014        .5731156667 .0000000124 .0001113552 .0000642909 -1701.925049 -1700.682243 1.242805 0.073077         
7995392       .0355093333 .0000000012 .0000346410 .0000199999 -2094.953613 -2096.187938 1.234325 0.058884        .0378706667 .0000011677 .0010806016 .0006238856 -2092.000000 -2096.187938 4.187938 0.199788        .0636820000 .0000004490 .0006700746 .0003868677 -2096.187744 -2096.187938 0.000194 0.000009        .5824513333 .0000000331 .0001819340 .0001050396 -2097.837402 -2096.187938 1.649464 0.078689         
8126464       .0365076667 .0000008931 .0009450396 .0005456188 -2335.641602 -2336.559989 0.918388 0.039305        .0383210000 .0000002011 .0004484417 .0002589079 -2332.000000 -2336.559989 4.559989 0.195158        .0660596666 .0000058776 .0024243762 .0013997142 -2336.559814 -2336.559989 0.000175 0.000007        .5918816667 .0000000342 .0001849324 .0001067707 -2338.428467 -2336.559989 1.868478 0.079967         
8257536       .0366516667 .0000000373 .0001931320 .0001115048 -2398.674805 -2399.382403 0.707599 0.029491        .0386793334 .0000002452 .0004951767 .0002858904 -2396.000000 -2399.382403 3.382403 0.140970        .0665373334 .0000024921 .0015786386 .0009114274 -2399.382324 -2399.382403 0.000079 0.000003        .6020236666 .0000011794 .0010860018 .0006270034 -2401.524902 -2399.382403 2.142499 0.089294         
8388608       .0368266666 .0000000004 .0000200000 .0000115470 -1831.270996 -1832.011937 0.740941 0.040444        .0387926667 .0000000961 .0003100000 .0001789785 -1828.000000 -1832.011937 4.011937 0.218991        .0672076666 .0000044477 .0021089570 .0012176068 -1832.011963 -1832.011937 0.000026 0.000001        .6107873333 .0000000172 .0001311487 .0000757187 -1834.160400 -1832.011937 2.148464 0.117273         
8519680       .0371210000 .0000000005 .0000223606 .0000129098 -1942.541626 -1943.147754 0.606128 0.031193        .0400053334 .0000000033 .0000574456 .0000331662 -1939.000000 -1943.147754 4.147754 0.213455        .0697526666 .0000121467 .0034852116 .0020121878 -1943.147949 -1943.147754 0.000195 0.000010        .6202560000 .0000000953 .0003087069 .0001782320 -1945.503540 -1943.147754 2.355786 0.121236         
8650752       .0377023334 .0000000434 .0002083266 .0001202774 -1638.459717 -1638.873533 0.413816 0.025250        .0398186666 .0000007010 .0008372574 .0004833907 -1634.000000 -1638.873533 4.873533 0.297371        .0707713333 .0000090329 .0030054783 .0017352137 -1638.873535 -1638.873533 0.000002 0.000000        .6296276666 .0000000647 .0002543619 .0001468559 -1641.073853 -1638.873533 2.200320 0.134258         
8781824       .0379980000 .0000000090 .0000948683 .0000547722 -1842.960815 -1843.050882 0.090066 0.004887        .0407946667 .0000000954 .0003088689 .0001783255 -1841.000000 -1843.050882 2.050882 0.111276        .0695200000 .0000000864 .0002939387 .0001697055 -1843.051025 -1843.050882 0.000144 0.000008        .6389870000 .0000000186 .0001363818 .0000787400 -1845.390137 -1843.050882 2.339255 0.126923         
8912896       .0385313333 .0000000135 .0001161895 .0000670820 -2090.945557 -2091.480572 0.535015 0.025581        .0403486667 .0000011125 .0010547511 .0006089608 -2088.000000 -2091.480572 3.480572 0.166417        .0703970000 .0000031875 .0017853571 .0010307764 -2091.480713 -2091.480572 0.000141 0.000007        .6484223333 .0000000092 .0000959166 .0000553774 -2093.403564 -2091.480572 1.922992 0.091944         
9043968       .0390210000 .0000000118 .0001086278 .0000627162 -2036.627197 -2036.994302 0.367104 0.018022        .0418773334 .0000003491 .0005908468 .0003411255 -2031.000000 -2036.994302 5.994302 0.294272        .0724566667 .0000042124 .0020524132 .0011849613 -2036.994629 -2036.994302 0.000327 0.000016        .6591286667 .0000031339 .0017702824 .0010220730 -2039.223633 -2036.994302 2.229331 0.109442         
9175040       .0393706666 .0000000371 .0001926136 .0001112055 -2300.716064 -2301.075613 0.359549 0.015625        .0413076667 .0000009431 .0009711333 .0005606840 -2292.000000 -2301.075613 9.075613 0.394407        .0714366666 .0000018268 .0013515916 .0007803417 -2301.075928 -2301.075613 0.000314 0.000014        .6673320000 .0000000281 .0001676305 .0000967815 -2303.371582 -2301.075613 2.295969 0.099778         
9306112       .0398316667 .0000000065 .0000806225 .0000465474 -2044.204590 -2044.678498 0.473908 0.023178        .0415306667 .0000009802 .0009900505 .0005716059 -2039.000000 -2044.678498 5.678498 0.277721        .0725366666 .0000024004 .0015493224 .0008945017 -2044.678467 -2044.678498 0.000031 0.000002        .6766540000 .0000000162 .0001272792 .0000734846 -2047.518311 -2044.678498 2.839812 0.138888         
9437184       .0403560000 .0000000314 .0001772004 .0001023066 -1427.367554 -1427.642334 0.274780 0.019247        .0413363334 .0000000074 .0000860232 .0000496655 -1424.000000 -1427.642334 3.642334 0.255129        .0732436666 .0000014933 .0012220065 .0007055257 -1427.642334 -1427.642334 0.000000 0.000000        .6862633334 .0000000355 .0001884144 .0001087811 -1430.625732 -1427.642334 2.983398 0.208974         
9568256       .0406433333 .0000000070 .0000836660 .0000483045 -1515.442871 -1515.704279 0.261408 0.017247        .0421930000 .0000006633 .0008144323 .0004702127 -1512.000000 -1515.704279 3.704279 0.244393        .0751370000 .0000195306 .0044193438 .0025515093 -1515.704102 -1515.704279 0.000177 0.000012        .6953866666 .0000000022 .0000469041 .0000270800 -1518.966553 -1515.704279 3.262274 0.215232         
