303104            line 192           .0249953334 .0000001948 .0004413615 .0002548201 15936.000000 -303.039181 16239.039181 5358.725942        .0242656666 .0000002294 .0004789572 .0002765260 1928.000000 -303.039181 2231.039181 736.221361        .0242026667 .0000000615 .0002479919 .0001431781 1897.000000 -303.039181 2200.039181 725.991661        .0277736667 .0000000879 .0002964793 .0001711724 1928.000000 -303.039181 2231.039181 736.221361         
311296            line 192           .0253480000 .0000000663 .0002574878 .0001486606 32080.000000 -275.682016 32355.682016 11736.595131        .0255990000 .0000038180 .0019539703 .0011281252 1928.000000 -275.682016 2203.682016 799.356465        .0257716666 .0000053880 .0023212065 .0013401491 1928.000000 -275.682016 2203.682016 799.356465        .0289366666 .0000011074 .0010523307 .0006075634 1928.000000 -275.682016 2203.682016 799.356465         
319488            line 192           .0254626667 .0000001159 .0003404408 .0001965535 15936.000000 -301.163113 16237.163113 5391.484684        .0244096667 .0000002541 .0005040833 .0002910326 1928.000000 -301.163113 2229.163113 740.184643        .0247360000 .0000000044 .0000663324 .0000382970 1891.000000 -301.163113 2192.163113 727.898942        .0289943333 .0000017317 .0013159407 .0007597587 1928.000000 -301.163113 2229.163113 740.184643         
327680            line 192           .0265740000 .0000013187 .0011483466 .0006629982 -267.250000 -272.400832 5.150832 1.890902        .0270453334 .0000213352 .0046190042 .0026667833 -147.500000 -272.400832 124.900832 45.851854        .0247553334 .0000000995 .0003154362 .0001821171 -147.500000 -272.400832 124.900832 45.851854        .0284843333 .0000000856 .0002925747 .0001689180 -147.500000 -272.400832 124.900832 45.851854         
335872            line 192           .0276126667 .0000083771 .0028943220 .0016710375 15432.000000 -444.090028 15876.090028 3574.971067        .0247106667 .0000000497 .0002229349 .0001287115 1887.000000 -444.090028 2331.090028 524.913842        .0247903334 .0000001365 .0003694590 .0002133072 1887.000000 -444.090028 2331.090028 524.913842        .0282743334 .0000000529 .0002300000 .0001327905 1887.000000 -444.090028 2331.090028 524.913842         
344064            line 192           .0267680000 .0000005937 .0007705193 .0004448595 15432.000000 -511.199067 15943.199067 3118.784854        .0247966667 .0000002774 .0005266877 .0003040832 1887.000000 -511.199067 2398.199067 469.132129        .0252630000 .0000002602 .0005100980 .0002945052 1887.000000 -511.199067 2398.199067 469.132129        .0284820000 .0000001734 .0004164132 .0002404162 1887.000000 -511.199067 2398.199067 469.132129         
352256            line 192           .0268116667 .0000001588 .0003984971 .0002300724 15432.000000 -684.140510 16116.140510 2355.676981        .0252106667 .0000000097 .0000984885 .0000568623 1887.000000 -684.140510 2571.140510 375.820533        .0268810000 .0000020545 .0014333527 .0008275465 1887.000000 -684.140510 2571.140510 375.820533        .0284990000 .0000003336 .0005775811 .0003334666 1887.000000 -684.140510 2571.140510 375.820533         
360448            line 192           .0273010000 .0000000151 .0001228820 .0000709459 15432.000000 -620.805671 16052.805671 2585.802033        .0251096667 .0000000858 .0002929163 .0001691153 1887.000000 -620.805671 2507.805671 403.959852        .0254316667 .0000001959 .0004426059 .0002555386 1887.000000 -620.805671 2507.805671 403.959852        .0287176667 .0000002072 .0004551922 .0002628053 1887.000000 -620.805671 2507.805671 403.959852         
368640            line 192           .0273096667 .0000000476 .0002181742 .0001259629 15408.000000 -716.543741 16124.543741 2250.322319        .0271530000 .0000061740 .0024847535 .0014345731 1887.000000 -716.543741 2603.543741 363.347496        .0256360000 .0000001300 .0003605551 .0002081665 1887.000000 -716.543741 2603.543741 363.347496        .0288610000 .0000004363 .0006605300 .0003813571 1887.000000 -716.543741 2603.543741 363.347496         
376832            line 192           .0277886667 .0000000423 .0002056696 .0001187433 15432.000000 -578.662429 16010.662429 2766.839807        .0258666667 .0000000161 .0001268857 .0000732574 1887.000000 -578.662429 2465.662429 426.096858        .0257470000 .0000004076 .0006384355 .0003686009 1888.000000 -578.662429 2466.662429 426.269671        .0297080000 .0000042601 .0020640009 .0011916514 1887.000000 -578.662429 2465.662429 426.096858         
385024            line 192           .0285716667 .0000001339 .0003659234 .0002112659 15464.000000 -597.600768 16061.600768 2687.680742        .0266400000 .0000001681 .0004100000 .0002367136 1887.000000 -597.600768 2484.600768 415.762646        .0259553334 .0000002840 .0005329165 .0003076794 1887.000000 -597.600768 2484.600768 415.762646        .0286720000 .0000000393 .0001982422 .0001144551 1887.000000 -597.600768 2484.600768 415.762646         
393216            line 192           .0300373334 .0000034425 .0018553975 .0010712142 -468.250000 -482.755089 14.505089 3.004648        .0271966667 .0000006974 .0008351047 .0004821479 -341.250000 -482.755089 141.505089 29.311983        .0259156667 .0000000360 .0001897366 .0001095444 -341.250000 -482.755089 141.505089 29.311983        .0289416667 .0000001171 .0003421987 .0001975685 -341.250000 -482.755089 141.505089 29.311983         
401408            line 192           .0304566666 .0000034678 .0018622029 .0010751433 -2646.000000 -617.331143 2028.668857 328.619231        .0303923333 .0000276399 .0052573662 .0030353417 1825.000000 -617.331143 2442.331143 395.627399        .0276286666 .0000003027 .0005501817 .0003176475 1825.000000 -617.331143 2442.331143 395.627399        .0294123334 .0000002161 .0004648655 .0002683902 1825.000000 -617.331143 2442.331143 395.627399         
409600            line 192           .0298666667 .0000008688 .0009320944 .0005381449 -2620.000000 -708.975384 1911.024616 269.547386        .0294080000 .0000128472 .0035842990 .0020693959 1825.000000 -708.975384 2533.975384 357.413733        .0270100000 .0000001618 .0004022437 .0002322355 1825.000000 -708.975384 2533.975384 357.413733        .0301076667 .0000003813 .0006174949 .0003565108 1825.000000 -708.975384 2533.975384 357.413733         
417792            line 192           .0308406667 .0000026124 .0016162920 .0009331666 -2620.000000 -758.402978 1861.597022 245.462779        .0279116667 .0000000883 .0002971531 .0001715614 1825.000000 -758.402978 2583.402978 340.637241        .0270760000 .0000001211 .0003479942 .0002009145 1825.000000 -758.402978 2583.402978 340.637241        .0306890000 .0000030802 .0017550498 .0010132784 1825.000000 -758.402978 2583.402978 340.637241         
425984            line 192           .0313566667 .0000002207 .0004697871 .0002712317 -2620.000000 -657.859103 1962.140897 298.261571        .0287903334 .0000007312 .0008551023 .0004936935 1825.000000 -657.859103 2482.859103 377.415026        .0281066666 .0000000297 .0001723368 .0000994986 1825.000000 -657.859103 2482.859103 377.415026        .0318163334 .0000053755 .0023185124 .0013385937 1825.000000 -657.859103 2482.859103 377.415026         
434176            line 192           .0315480000 .0000002754 .0005247856 .0003029851 -2632.000000 -803.148492 1828.851508 227.710259        .0284703334 .0000001143 .0003380828 .0001951921 1872.000000 -803.148492 2675.148492 333.082676        .0286526667 .0000004647 .0006816890 .0003935733 1825.000000 -803.148492 2628.148492 327.230707        .0302816667 .0000001335 .0003653765 .0002109502 1825.000000 -803.148492 2628.148492 327.230707         
442368            line 192           .0318816667 .0000000942 .0003069201 .0001772004 -2620.000000 -956.094237 1663.905763 174.031565        .0288483334 .0000001023 .0003198437 .0001846618 1825.000000 -956.094237 2781.094237 290.880766        .0284576667 .0000000281 .0001676305 .0000967815 1853.000000 -956.094237 2809.094237 293.809347        .0304460000 .0000000855 .0002924038 .0001688194 1825.000000 -956.094237 2781.094237 290.880766         
450560            line 192           .0326056667 .0000000072 .0000848528 .0000489897 -4760.000000 -1029.889813 3730.110187 362.185366        .0295583334 .0000000699 .0002643860 .0001526433 1825.000000 -1029.889813 2854.889813 277.203423        .0304713334 .0000057413 .0023961009 .0013833894 1825.000000 -1029.889813 2854.889813 277.203423        .0322260000 .0000060212 .0024538133 .0014167097 1825.000000 -1029.889813 2854.889813 277.203423         
458752            line 192           .0340820000 .0000007207 .0008489405 .0004901360 -1107.000000 -1113.421009 6.421009 0.576692        .0323413334 .0000107001 .0032711007 .0018885708 -824.500000 -1113.421009 288.921009 25.948945        .0298560000 .0000001079 .0003284813 .0001896487 -824.500000 -1113.421009 288.921009 25.948945        .0313726667 .0000000484 .0002200000 .0001270170 -824.500000 -1113.421009 288.921009 25.948945         
466944            line 192           .0340066667 .0000000363 .0001905255 .0001099999 -3144.000000 -1191.308067 1952.691933 163.911585        .0328330000 .0000024669 .0015706368 .0009068075 1195.000000 -1191.308067 2386.308067 200.309906        .0303336667 .0000000132 .0001148912 .0000663324 1195.000000 -1191.308067 2386.308067 200.309906        .0323200000 .0000004000 .0006324555 .0003651483 1195.000000 -1191.308067 2386.308067 200.309906         
475136            line 192           .0342473334 .0000002760 .0005253570 .0003033150 -3252.000000 -1147.715312 2104.284688 183.345527        .0321206667 .0000003123 .0005588380 .0003226452 1195.000000 -1147.715312 2342.715312 204.119897        .0310923334 .0000000346 .0001860107 .0001073933 1190.000000 -1147.715312 2337.715312 203.684249        .0325386667 .0000003373 .0005807753 .0003353107 1195.000000 -1147.715312 2342.715312 204.119897         
483328            line 192           .0346730000 .0000001211 .0003479942 .0002009145 -3252.000000 -1118.688855 2133.311145 190.697452        .0326036666 .0000000175 .0001322875 .0000763762 1195.000000 -1118.688855 2313.688855 206.821481        .0312830000 .0000000617 .0002483948 .0001434108 1165.000000 -1118.688855 2283.688855 204.139770        .0327766667 .0000000023 .0000479583 .0000276887 1195.000000 -1118.688855 2313.688855 206.821481         
491520            line 192           .0355200000 .0000000284 .0001685229 .0000972967 -3242.000000 -1066.289406 2175.710594 204.045035        .0342686667 .0000014482 .0012034118 .0006947901 1195.000000 -1066.289406 2261.289406 212.070887        .0324630000 .0000020915 .0014462019 .0008349650 1195.000000 -1066.289406 2261.289406 212.070887        .0338846667 .0000001027 .0003204684 .0001850225 1195.000000 -1066.289406 2261.289406 212.070887         
499712            line 192           .0359400000 .0000000282 .0001679285 .0000969535 -3252.000000 -1225.184464 2026.815536 165.429419        .0343970000 .0000019658 .0014020698 .0008094853 1202.000000 -1225.184464 2427.184464 198.107676        .0348170000 .0000046802 .0021633769 .0012490262 1195.000000 -1225.184464 2420.184464 197.536333        .0342153334 .0000001719 .0004146082 .0002393741 1195.000000 -1225.184464 2420.184464 197.536333         
507904            line 192           .0365706667 .0000000053 .0000728010 .0000420316 -3294.000000 -1235.135514 2058.864486 166.691384        .0347763334 .0000036982 .0019230704 .0011102852 1195.000000 -1235.135514 2430.135514 196.750517        .0336296667 .0000038510 .0019623964 .0011329900 1195.000000 -1235.135514 2430.135514 196.750517        .0346030000 .0000002870 .0005357238 .0003093002 1195.000000 -1235.135514 2430.135514 196.750517         
516096            line 192           .0371403334 .0000000295 .0001717556 .0000991631 -3128.000000 -1152.484064 1975.515936 171.413731        .0340993334 .0000000995 .0003154362 .0001821171 1195.000000 -1152.484064 2347.484064 203.689069        .0331190000 .0000000030 .0000547722 .0000316227 1195.000000 -1152.484064 2347.484064 203.689069        .0352723334 .0000001069 .0003269556 .0001887679 1195.000000 -1152.484064 2347.484064 203.689069         
