319488            line 192           .0239966667 .0000001066 .0003264965 .0001885028 20576.000000 -902.533524 21478.533524 2379.804512        .0244606667 .0000032945 .0018150757 .0010479344 1780.000000 -902.533524 2682.533524 297.222591        .0235646667 .0000002421 .0004920365 .0002840774 1780.000000 -902.533524 2682.533524 297.222591        .0267510000 .0000000754 .0002745906 .0001585349 1780.000000 -902.533524 2682.533524 297.222591         
327680            line 192           .0246063333 .0000002824 .0005314132 .0003068115 -862.500000 -789.559139 72.940861 9.238176        .0230113334 .0000000736 .0002712931 .0001566311 -765.500000 -789.559139 24.059139 3.047161        .0241493334 .0000023755 .0015412657 .0008898501 -765.500000 -789.559139 24.059139 3.047161        .0268623334 .0000000342 .0001849324 .0001067707 -765.500000 -789.559139 24.059139 3.047161         
335872            line 192           .0244520000 .0000000519 .0002278157 .0001315294 21952.000000 -852.181366 22804.181366 2675.977472        .0233910000 .0000001281 .0003579106 .0002066397 1952.000000 -852.181366 2804.181366 329.059221        .0239443334 .0000008214 .0009063112 .0005232590 1952.000000 -852.181366 2804.181366 329.059221        .0281993333 .0000028693 .0016939008 .0009779740 1952.000000 -852.181366 2804.181366 329.059221         
344064            line 192           .0257720000 .0000031530 .0017756688 .0010251828 21968.000000 -873.899221 22841.899221 2613.791005        .0234660000 .0000000378 .0001944222 .0001122497 1952.000000 -873.899221 2825.899221 323.366717        .0238433334 .0000001429 .0003780211 .0002182505 1952.000000 -873.899221 2825.899221 323.366717        .0281793334 .0000034780 .0018649396 .0010767233 1952.000000 -873.899221 2825.899221 323.366717         
352256            line 192           .0251193334 .0000000962 .0003101612 .0001790716 21952.000000 -957.984951 22909.984951 2391.476497        .0236203334 .0000000788 .0002807133 .0001620698 1952.000000 -957.984951 2909.984951 303.761030        .0239006666 .0000000093 .0000964365 .0000556776 1952.000000 -957.984951 2909.984951 303.761030        .0273160000 .0000000072 .0000848528 .0000489897 1952.000000 -957.984951 2909.984951 303.761030         
360448            line 192           .0253210000 .0000000340 .0001843908 .0001064580 21952.000000 -716.078275 22668.078275 3165.586648        .0238930000 .0000002226 .0004718050 .0002723967 1952.000000 -716.078275 2668.078275 372.595897        .0237286667 .0000000395 .0001987460 .0001147460 1952.000000 -716.078275 2668.078275 372.595897        .0270850000 .0000001442 .0003797367 .0002192410 1952.000000 -716.078275 2668.078275 372.595897         
368640            line 192           .0256353334 .0000000034 .0000583095 .0000336650 21904.000000 -767.306331 22671.306331 2954.661707        .0239473334 .0000000604 .0002457641 .0001418919 1952.000000 -767.306331 2719.306331 354.396441        .0240526667 .0000000080 .0000894427 .0000516397 1952.000000 -767.306331 2719.306331 354.396441        .0272076667 .0000001348 .0003671511 .0002119747 1952.000000 -767.306331 2719.306331 354.396441         
376832            line 192           .0271610000 .0000029411 .0017149635 .0009901346 21952.000000 -742.738715 22694.738715 3055.548102        .0252640000 .0000020259 .0014233411 .0008217663 1952.000000 -742.738715 2694.738715 362.811129        .0247746667 .0000014966 .0012233560 .0007063049 1952.000000 -742.738715 2694.738715 362.811129        .0274560000 .0000002053 .0004531004 .0002615976 1952.000000 -742.738715 2694.738715 362.811129         
385024            line 192           .0274230000 .0000004502 .0006709694 .0003873843 21952.000000 -849.909034 22801.909034 2682.864649        .0259683333 .0000018279 .0013519985 .0007805766 1952.000000 -849.909034 2801.909034 329.671638        .0244253334 .0000002410 .0004909175 .0002834313 1952.000000 -849.909034 2801.909034 329.671638        .0287926666 .0000029758 .0017250507 .0009959584 1952.000000 -849.909034 2801.909034 329.671638         
393216            line 192           .0274930000 .0000002212 .0004703190 .0002715388 -979.000000 -872.385964 106.614036 12.220971        .0262083333 .0000036715 .0019161158 .0011062699 -830.500000 -872.385964 41.885964 4.801311        .0243913334 .0000000656 .0002561249 .0001478737 -836.500000 -872.385964 35.885964 4.113542        .0277700000 .0000002299 .0004794788 .0002768272 -830.500000 -872.385964 41.885964 4.801311         
401408            line 192           .0276050000 .0000000799 .0002826658 .0001631971 -372.500000 -840.863716 468.363716 55.700312        .0257873334 .0000002516 .0005015974 .0002895973 1881.000000 -840.863716 2721.863716 323.698557        .0256310000 .0000008960 .0009465727 .0005465040 1881.000000 -840.863716 2721.863716 323.698557        .0287176667 .0000023865 .0015448300 .0008919080 1881.000000 -840.863716 2721.863716 323.698557         
409600            line 192           .0281613334 .0000000669 .0002586503 .0001493318 -298.250000 -940.720264 642.470264 68.295570        .0260423334 .0000001581 .0003976179 .0002295648 907.500000 -940.720264 1848.220264 196.468635        .0249003334 .0000000218 .0001476482 .0000852447 907.500000 -940.720264 1848.220264 196.468635        .0275306667 .0000001038 .0003221800 .0001860107 907.500000 -940.720264 1848.220264 196.468635         
417792            line 192           .0289443333 .0000000790 .0002810693 .0001622754 -298.250000 -918.485220 620.235220 67.528057        .0260250000 .0000000085 .0000921954 .0000532290 907.500000 -918.485220 1825.985220 198.803985        .0251356667 .0000000288 .0001697056 .0000979795 907.500000 -918.485220 1825.985220 198.803985        .0279173334 .0000005328 .0007299315 .0004214261 907.500000 -918.485220 1825.985220 198.803985         
425984            line 192           .0293103334 .0000000023 .0000479583 .0000276887 -298.250000 -919.672150 621.422150 67.569965        .0264803334 .0000000786 .0002803569 .0001618641 907.500000 -919.672150 1827.172150 198.676469        .0257370000 .0000001308 .0003616628 .0002088061 907.500000 -919.672150 1827.172150 198.676469        .0292676667 .0000050573 .0022488441 .0012983707 907.500000 -919.672150 1827.172150 198.676469         
434176            line 192           .0296940000 .0000000110 .0001048808 .0000605529 -298.250000 -726.148784 427.898784 58.927150        .0269806667 .0000001687 .0004107310 .0002371356 907.500000 -726.148784 1633.648784 224.974388        .0261640000 .0000001749 .0004182104 .0002414538 907.500000 -726.148784 1633.648784 224.974388        .0286303334 .0000004587 .0006772739 .0003910242 907.500000 -726.148784 1633.648784 224.974388         
442368            line 192           .0303133334 .0000001821 .0004267317 .0002463736 -86.687500 -792.106224 705.418724 89.056076        .0276916667 .0000000760 .0002756809 .0001591644 907.500000 -792.106224 1699.606224 214.567967        .0271546666 .0000000735 .0002711088 .0001565247 890.500000 -792.106224 1682.606224 212.421790        .0287240000 .0000000363 .0001905255 .0001099999 907.500000 -792.106224 1699.606224 214.567967         
450560            line 192           .0312150000 .0000000199 .0001410673 .0000814452 -298.250000 -898.988087 600.738087 66.823810        .0282720000 .0000000016 .0000400000 .0000230940 907.500000 -898.988087 1806.488087 200.946833        .0274460000 .0000001316 .0003627671 .0002094436 907.500000 -898.988087 1806.488087 200.946833        .0296380000 .0000014450 .0012020815 .0006940220 907.500000 -898.988087 1806.488087 200.946833         
458752            line 192           .0317693334 .0000000261 .0001615549 .0000932737 -979.500000 -940.001858 39.498142 4.201922        .0289190000 .0000001738 .0004168932 .0002406934 -938.500000 -940.001858 1.501858 0.159772        .0282453334 .0000001513 .0003889730 .0002245736 -922.500000 -940.001858 17.501858 1.861896        .0292823334 .0000001032 .0003212475 .0001854723 -938.500000 -940.001858 1.501858 0.159772         
466944            line 192           .0322896666 .0000001622 .0004027406 .0002325223 -397.500000 -1024.521771 627.021771 61.201410        .0297736666 .0000000683 .0002613426 .0001508862 842.000000 -1024.521771 1866.521771 182.184686        .0288936667 .0000001532 .0003914077 .0002259793 842.000000 -1024.521771 1866.521771 182.184686        .0297003334 .0000000142 .0001191637 .0000687991 842.000000 -1024.521771 1866.521771 182.184686         
475136            line 192           .0328490000 .0000001779 .0004217819 .0002435158 -365.750000 -1113.836362 748.086362 67.163040        .0303660000 .0000002125 .0004609772 .0002661453 842.000000 -1113.836362 1955.836362 175.594587        .0289826667 0 0 0 862.000000 -1113.836362 1975.836362 177.390183        .0303450000 .0000000482 .0002195449 .0001267543 842.000000 -1113.836362 1955.836362 175.594587         
